est.E_PC1,est.Spatial,est.beta,E_PC1,Spatial,BD
-3.951551727,5.145240333,0.003055203,,,
-3.868820586,5.145240333,0.003095335,,,
-3.786089444,5.145240333,0.003135994,,,
-3.703358303,5.145240333,0.003177187,,,
-3.620627162,5.145240333,0.003218921,,,
-3.53789602,5.145240333,0.003261203,,,
-3.455164879,5.145240333,0.003304041,,,
-3.372433737,5.145240333,0.003347441,,,
-3.289702596,5.145240333,0.003391411,,,
-3.206971455,5.145240333,0.003435959,,,
-3.124240313,5.145240333,0.003481093,,,
-3.041509172,5.145240333,0.003526819,,,
-2.95877803,5.145240333,0.003573145,,,
-2.876046889,5.145240333,0.00362008,,,
-2.793315747,5.145240333,0.003667632,,,
-2.710584606,5.145240333,0.003715808,,,
-2.627853465,5.145240333,0.003764617,,,
-2.545122323,5.145240333,0.003814068,,,
-2.462391182,5.145240333,0.003864167,,,
-2.37966004,5.145240333,0.003914925,,,
-2.296928899,5.145240333,0.00396635,,,
-2.214197758,5.145240333,0.00401845,,,
-2.131466616,5.145240333,0.004071234,,,
-2.048735475,5.145240333,0.004124712,,,
-1.966004333,5.145240333,0.004178892,,,
-1.883273192,5.145240333,0.004233784,,,
-1.800542051,5.145240333,0.004289397,,,
-1.717810909,5.145240333,0.004345741,,,
-1.635079768,5.145240333,0.004402825,,,
-1.552348626,5.145240333,0.004460658,,,
-1.469617485,5.145240333,0.004519251,,,
-1.386886343,5.145240333,0.004578614,,,
-1.304155202,5.145240333,0.004638756,,,
-1.221424061,5.145240333,0.004699689,,,
-1.138692919,5.145240333,0.004761422,,,
-1.055961778,5.145240333,0.004823965,,,
-0.973230636,5.145240333,0.004887331,,,
-0.890499495,5.145240333,0.004951528,,,
-0.807768354,5.145240333,0.005016569,,,
-0.725037212,5.145240333,0.005082465,,,
-0.642306071,5.145240333,0.005149226,,,
-0.559574929,5.145240333,0.005216863,,,
-0.476843788,5.145240333,0.00528539,,,
-0.394112646,5.145240333,0.005354816,,,
-0.311381505,5.145240333,0.005425154,,,
-0.228650364,5.145240333,0.005496417,,,
-0.145919222,5.145240333,0.005568615,,,
-0.063188081,5.145240333,0.005641762,,,
0.019543061,5.145240333,0.005715869,,,
0.102274202,5.145240333,0.00579095,,,
0.185005343,5.145240333,0.005867017,,,
0.267736485,5.145240333,0.005944084,,,
0.350467626,5.145240333,0.006022162,,,
0.433198768,5.145240333,0.006101267,,,
0.515929909,5.145240333,0.00618141,,,
0.598661051,5.145240333,0.006262606,,,
0.681392192,5.145240333,0.006344869,,,
0.764123333,5.145240333,0.006428212,,,
0.846854475,5.145240333,0.00651265,,,
0.929585616,5.145240333,0.006598197,,,
1.012316758,5.145240333,0.006684868,,,
1.095047899,5.145240333,0.006772677,,,
1.17777904,5.145240333,0.00686164,,,
1.260510182,5.145240333,0.006951771,,,
1.343241323,5.145240333,0.007043086,,,
1.425972465,5.145240333,0.007135601,,,
1.508703606,5.145240333,0.007229331,,,
1.591434747,5.145240333,0.007324292,,,
1.674165889,5.145240333,0.0074205,,,
1.75689703,5.145240333,0.007517972,,,
1.839628172,5.145240333,0.007616725,,,
1.922359313,5.145240333,0.007716774,,,
2.005090455,5.145240333,0.007818138,,,
2.087821596,5.145240333,0.007920834,,,
2.170552737,5.145240333,0.008024878,,,
2.253283879,5.145240333,0.008130289,,,
2.33601502,5.145240333,0.008237085,,,
2.418746162,5.145240333,0.008345283,,,
2.501477303,5.145240333,0.008454903,,,
2.584208444,5.145240333,0.008565962,,,
2.666939586,5.145240333,0.008678481,,,
2.749670727,5.145240333,0.008792477,,,
2.832401869,5.145240333,0.008907971,,,
2.91513301,5.145240333,0.009024982,,,
2.997864152,5.145240333,0.00914353,,,
3.080595293,5.145240333,0.009263635,,,
3.163326434,5.145240333,0.009385318,,,
3.246057576,5.145240333,0.009508599,,,
3.328788717,5.145240333,0.009633499,,,
3.411519859,5.145240333,0.00976004,,,
3.494251,5.145240333,0.009888244,,,
-4.696132,5.240142667,0.002656814,,,
-4.613400859,5.240142667,0.002692378,,,
-4.530669717,5.240142667,0.002728418,,,
-4.447938576,5.240142667,0.002764941,,,
-4.365207434,5.240142667,0.002801953,,,
-4.282476293,5.240142667,0.00283946,,,
-4.199745152,5.240142667,0.00287747,,,
-4.11701401,5.240142667,0.002915988,,,
-4.034282869,5.240142667,0.002955021,,,
-3.951551727,5.240142667,0.002994578,,,
-3.868820586,5.240142667,0.003034663,,,
-3.786089444,5.240142667,0.003075286,,,
-3.703358303,5.240142667,0.003116452,,,
-3.620627162,5.240142667,0.003158169,,,
-3.53789602,5.240142667,0.003200444,,,
-3.455164879,5.240142667,0.003243286,,,
-3.372433737,5.240142667,0.003286701,,,
-3.289702596,5.240142667,0.003330697,,,
-3.206971455,5.240142667,0.003375282,,,
-3.124240313,5.240142667,0.003420464,,,
-3.041509172,5.240142667,0.003466251,,,
-2.95877803,5.240142667,0.00351265,,,
-2.876046889,5.240142667,0.003559671,,,
-2.793315747,5.240142667,0.003607321,,,
-2.710584606,5.240142667,0.003655609,,,
-2.627853465,5.240142667,0.003704543,,,
-2.545122323,5.240142667,0.003754133,,,
-2.462391182,5.240142667,0.003804386,,,
-2.37966004,5.240142667,0.003855312,,,
-2.296928899,5.240142667,0.003906919,,,
-2.214197758,5.240142667,0.003959218,,,
-2.131466616,5.240142667,0.004012216,,,
-2.048735475,5.240142667,0.004065924,,,
-1.966004333,5.240142667,0.004120351,,,
-1.883273192,5.240142667,0.004175506,,,
-1.800542051,5.240142667,0.0042314,,,
-1.717810909,5.240142667,0.004288042,,,
-1.635079768,5.240142667,0.004345442,,,
-1.552348626,5.240142667,0.004403611,,,
-1.469617485,5.240142667,0.004462558,,,
-1.386886343,5.240142667,0.004522294,,,
-1.304155202,5.240142667,0.00458283,,,
-1.221424061,5.240142667,0.004644176,,,
-1.138692919,5.240142667,0.004706344,,,
-1.055961778,5.240142667,0.004769343,,,
-0.973230636,5.240142667,0.004833186,,,
-0.890499495,5.240142667,0.004897884,,,
-0.807768354,5.240142667,0.004963447,,,
-0.725037212,5.240142667,0.005029889,,,
-0.642306071,5.240142667,0.005097219,,,
-0.559574929,5.240142667,0.005165451,,,
-0.476843788,5.240142667,0.005234596,,,
-0.394112646,5.240142667,0.005304667,,,
-0.311381505,5.240142667,0.005375676,,,
-0.228650364,5.240142667,0.005447635,,,
-0.145919222,5.240142667,0.005520558,,,
-0.063188081,5.240142667,0.005594457,,,
0.019543061,5.240142667,0.005669345,,,
0.102274202,5.240142667,0.005745235,,,
0.185005343,5.240142667,0.005822141,,,
0.267736485,5.240142667,0.005900077,,,
0.350467626,5.240142667,0.005979056,,,
0.433198768,5.240142667,0.006059092,,,
0.515929909,5.240142667,0.0061402,,,
0.598661051,5.240142667,0.006222393,,,
0.681392192,5.240142667,0.006305687,,,
0.764123333,5.240142667,0.006390095,,,
0.846854475,5.240142667,0.006475634,,,
0.929585616,5.240142667,0.006562317,,,
1.012316758,5.240142667,0.006650161,,,
1.095047899,5.240142667,0.006739181,,,
1.17777904,5.240142667,0.006829392,,,
1.260510182,5.240142667,0.006920811,,,
1.343241323,5.240142667,0.007013454,,,
1.425972465,5.240142667,0.007107337,,,
1.508703606,5.240142667,0.007202476,,,
1.591434747,5.240142667,0.007298889,,,
1.674165889,5.240142667,0.007396593,,,
1.75689703,5.240142667,0.007495604,,,
1.839628172,5.240142667,0.007595941,,,
1.922359313,5.240142667,0.007697621,,,
2.005090455,5.240142667,0.007800663,,,
2.087821596,5.240142667,0.007905083,,,
2.170552737,5.240142667,0.008010901,,,
2.253283879,5.240142667,0.008118136,,,
2.33601502,5.240142667,0.008226806,,,
2.418746162,5.240142667,0.008336931,,,
2.501477303,5.240142667,0.00844853,,,
2.584208444,5.240142667,0.008561623,,,
2.666939586,5.240142667,0.00867623,,,
2.749670727,5.240142667,0.00879237,,,
2.832401869,5.240142667,0.008910066,,,
2.91513301,5.240142667,0.009029337,,,
2.997864152,5.240142667,0.009150205,,,
3.080595293,5.240142667,0.00927269,,,
3.163326434,5.240142667,0.009396815,,,
3.246057576,5.240142667,0.009522602,,,
3.328788717,5.240142667,0.009650073,,,
3.411519859,5.240142667,0.009779249,,,
3.494251,5.240142667,0.009910156,,,
-4.696132,5.335045,0.002598304,,,
-4.613400859,5.335045,0.002633736,,,
-4.530669717,5.335045,0.002669652,,,
-4.447938576,5.335045,0.002706057,,,
-4.365207434,5.335045,0.002742959,,,
-4.282476293,5.335045,0.002780364,,,
-4.199745152,5.335045,0.002818279,,,
-4.11701401,5.335045,0.002856711,,,
-4.034282869,5.335045,0.002895667,,,
-3.951551727,5.335045,0.002935155,,,
-3.868820586,5.335045,0.002975181,,,
-3.786089444,5.335045,0.003015753,,,
-3.703358303,5.335045,0.003056878,,,
-3.620627162,5.335045,0.003098563,,,
-3.53789602,5.335045,0.003140818,,,
-3.455164879,5.335045,0.003183648,,,
-3.372433737,5.335045,0.003227063,,,
-3.289702596,5.335045,0.003271069,,,
-3.206971455,5.335045,0.003315676,,,
-3.124240313,5.335045,0.003360891,,,
-3.041509172,5.335045,0.003406723,,,
-2.95877803,5.335045,0.003453179,,,
-2.876046889,5.335045,0.003500269,,,
-2.793315747,5.335045,0.003548002,,,
-2.710584606,5.335045,0.003596385,,,
-2.627853465,5.335045,0.003645428,,,
-2.545122323,5.335045,0.003695139,,,
-2.462391182,5.335045,0.003745529,,,
-2.37966004,5.335045,0.003796606,,,
-2.296928899,5.335045,0.003848379,,,
-2.214197758,5.335045,0.003900859,,,
-2.131466616,5.335045,0.003954054,,,
-2.048735475,5.335045,0.004007974,,,
-1.966004333,5.335045,0.00406263,,,
-1.883273192,5.335045,0.004118031,,,
-1.800542051,5.335045,0.004174187,,,
-1.717810909,5.335045,0.004231109,,,
-1.635079768,5.335045,0.004288808,,,
-1.552348626,5.335045,0.004347293,,,
-1.469617485,5.335045,0.004406576,,,
-1.386886343,5.335045,0.004466667,,,
-1.304155202,5.335045,0.004527578,,,
-1.221424061,5.335045,0.00458932,,,
-1.138692919,5.335045,0.004651903,,,
-1.055961778,5.335045,0.00471534,,,
-0.973230636,5.335045,0.004779642,,,
-0.890499495,5.335045,0.00484482,,,
-0.807768354,5.335045,0.004910888,,,
-0.725037212,5.335045,0.004977856,,,
-0.642306071,5.335045,0.005045738,,,
-0.559574929,5.335045,0.005114545,,,
-0.476843788,5.335045,0.005184291,,,
-0.394112646,5.335045,0.005254988,,,
-0.311381505,5.335045,0.005326649,,,
-0.228650364,5.335045,0.005399287,,,
-0.145919222,5.335045,0.005472916,,,
-0.063188081,5.335045,0.005547548,,,
0.019543061,5.335045,0.005623199,,,
0.102274202,5.335045,0.005699881,,,
0.185005343,5.335045,0.005777609,,,
0.267736485,5.335045,0.005856396,,,
0.350467626,5.335045,0.005936258,,,
0.433198768,5.335045,0.00601721,,,
0.515929909,5.335045,0.006099265,,,
0.598661051,5.335045,0.006182439,,,
0.681392192,5.335045,0.006266747,,,
0.764123333,5.335045,0.006352205,,,
0.846854475,5.335045,0.006438828,,,
0.929585616,5.335045,0.006526633,,,
1.012316758,5.335045,0.006615635,,,
1.095047899,5.335045,0.006705851,,,
1.17777904,5.335045,0.006797296,,,
1.260510182,5.335045,0.006889989,,,
1.343241323,5.335045,0.006983946,,,
1.425972465,5.335045,0.007079185,,,
1.508703606,5.335045,0.007175722,,,
1.591434747,5.335045,0.007273575,,,
1.674165889,5.335045,0.007372763,,,
1.75689703,5.335045,0.007473303,,,
1.839628172,5.335045,0.007575215,,,
1.922359313,5.335045,0.007678516,,,
2.005090455,5.335045,0.007783226,,,
2.087821596,5.335045,0.007889364,,,
2.170552737,5.335045,0.007996949,,,
2.253283879,5.335045,0.008106001,,,
2.33601502,5.335045,0.00821654,,,
2.418746162,5.335045,0.008328587,,,
2.501477303,5.335045,0.008442162,,,
2.584208444,5.335045,0.008557285,,,
2.666939586,5.335045,0.008673979,,,
2.749670727,5.335045,0.008792264,,,
2.832401869,5.335045,0.008912161,,,
2.91513301,5.335045,0.009033694,,,
2.997864152,5.335045,0.009156884,,,
3.080595293,5.335045,0.009281754,,,
3.163326434,5.335045,0.009408327,,,
3.246057576,5.335045,0.009536626,,,
3.328788717,5.335045,0.009666675,,,
3.411519859,5.335045,0.009798496,,,
3.494251,5.335045,0.009932116,,,
-4.696132,5.429947333,0.002541083,,,
-4.613400859,5.429947333,0.002576372,,,
-4.530669717,5.429947333,0.002612151,,,
-4.447938576,5.429947333,0.002648427,,,
-4.365207434,5.429947333,0.002685207,,,
-4.282476293,5.429947333,0.002722498,,,
-4.199745152,5.429947333,0.002760306,,,
-4.11701401,5.429947333,0.00279864,,,
-4.034282869,5.429947333,0.002837506,,,
-3.951551727,5.429947333,0.002876911,,,
-3.868820586,5.429947333,0.002916864,,,
-3.786089444,5.429947333,0.002957372,,,
-3.703358303,5.429947333,0.002998442,,,
-3.620627162,5.429947333,0.003040083,,,
-3.53789602,5.429947333,0.003082302,,,
-3.455164879,5.429947333,0.003125107,,,
-3.372433737,5.429947333,0.003168507,,,
-3.289702596,5.429947333,0.003212509,,,
-3.206971455,5.429947333,0.003257123,,,
-3.124240313,5.429947333,0.003302356,,,
-3.041509172,5.429947333,0.003348217,,,
-2.95877803,5.429947333,0.003394715,,,
-2.876046889,5.429947333,0.003441859,,,
-2.793315747,5.429947333,0.003489658,,,
-2.710584606,5.429947333,0.00353812,,,
-2.627853465,5.429947333,0.003587256,,,
-2.545122323,5.429947333,0.003637073,,,
-2.462391182,5.429947333,0.003687583,,,
-2.37966004,5.429947333,0.003738794,,,
-2.296928899,5.429947333,0.003790716,,,
-2.214197758,5.429947333,0.00384336,,,
-2.131466616,5.429947333,0.003896734,,,
-2.048735475,5.429947333,0.00395085,,,
-1.966004333,5.429947333,0.004005717,,,
-1.883273192,5.429947333,0.004061346,,,
-1.800542051,5.429947333,0.004117748,,,
-1.717810909,5.429947333,0.004174933,,,
-1.635079768,5.429947333,0.004232912,,,
-1.552348626,5.429947333,0.004291696,,,
-1.469617485,5.429947333,0.004351297,,,
-1.386886343,5.429947333,0.004411725,,,
-1.304155202,5.429947333,0.004472992,,,
-1.221424061,5.429947333,0.004535111,,,
-1.138692919,5.429947333,0.004598092,,,
-1.055961778,5.429947333,0.004661948,,,
-0.973230636,5.429947333,0.00472669,,,
-0.890499495,5.429947333,0.004792332,,,
-0.807768354,5.429947333,0.004858885,,,
-0.725037212,5.429947333,0.004926362,,,
-0.642306071,5.429947333,0.004994777,,,
-0.559574929,5.429947333,0.005064141,,,
-0.476843788,5.429947333,0.005134469,,,
-0.394112646,5.429947333,0.005205774,,,
-0.311381505,5.429947333,0.005278069,,,
-0.228650364,5.429947333,0.005351368,,,
-0.145919222,5.429947333,0.005425684,,,
-0.063188081,5.429947333,0.005501033,,,
0.019543061,5.429947333,0.005577428,,,
0.102274202,5.429947333,0.005654885,,,
0.185005343,5.429947333,0.005733416,,,
0.267736485,5.429947333,0.005813039,,,
0.350467626,5.429947333,0.005893767,,,
0.433198768,5.429947333,0.005975616,,,
0.515929909,5.429947333,0.006058602,,,
0.598661051,5.429947333,0.006142741,,,
0.681392192,5.429947333,0.006228048,,,
0.764123333,5.429947333,0.006314539,,,
0.846854475,5.429947333,0.006402232,,,
0.929585616,5.429947333,0.006491143,,,
1.012316758,5.429947333,0.006581288,,,
1.095047899,5.429947333,0.006672685,,,
1.17777904,5.429947333,0.006765352,,,
1.260510182,5.429947333,0.006859305,,,
1.343241323,5.429947333,0.006954563,,,
1.425972465,5.429947333,0.007051144,,,
1.508703606,5.429947333,0.007149066,,,
1.591434747,5.429947333,0.007248349,,,
1.674165889,5.429947333,0.007349009,,,
1.75689703,5.429947333,0.007451068,,,
1.839628172,5.429947333,0.007554545,,,
1.922359313,5.429947333,0.007659458,,,
2.005090455,5.429947333,0.007765828,,,
2.087821596,5.429947333,0.007873675,,,
2.170552737,5.429947333,0.007983021,,,
2.253283879,5.429947333,0.008093884,,,
2.33601502,5.429947333,0.008206288,,,
2.418746162,5.429947333,0.008320252,,,
2.501477303,5.429947333,0.008435799,,,
2.584208444,5.429947333,0.00855295,,,
2.666939586,5.429947333,0.008671729,,,
2.749670727,5.429947333,0.008792157,,,
2.832401869,5.429947333,0.008914257,,,
2.91513301,5.429947333,0.009038054,,,
2.997864152,5.429947333,0.009163569,,,
3.080595293,5.429947333,0.009290827,,,
3.163326434,5.429947333,0.009419853,,,
3.246057576,5.429947333,0.009550671,,,
3.328788717,5.429947333,0.009683305,,,
3.411519859,5.429947333,0.009817781,,,
3.494251,5.429947333,0.009954125,,,
-4.696132,5.524849667,0.002485122,,,
-4.613400859,5.524849667,0.002520257,,,
-4.530669717,5.524849667,0.002555889,,,
-4.447938576,5.524849667,0.002592025,,,
-4.365207434,5.524849667,0.002628671,,,
-4.282476293,5.524849667,0.002665836,,,
-4.199745152,5.524849667,0.002703526,,,
-4.11701401,5.524849667,0.002741749,,,
-4.034282869,5.524849667,0.002780512,,,
-3.951551727,5.524849667,0.002819824,,,
-3.868820586,5.524849667,0.002859691,,,
-3.786089444,5.524849667,0.002900122,,,
-3.703358303,5.524849667,0.002941124,,,
-3.620627162,5.524849667,0.002982706,,,
-3.53789602,5.524849667,0.003024876,,,
-3.455164879,5.524849667,0.003067643,,,
-3.372433737,5.524849667,0.003111014,,,
-3.289702596,5.524849667,0.003154998,,,
-3.206971455,5.524849667,0.003199604,,,
-3.124240313,5.524849667,0.00324484,,,
-3.041509172,5.524849667,0.003290716,,,
-2.95877803,5.524849667,0.003337241,,,
-2.876046889,5.524849667,0.003384424,,,
-2.793315747,5.524849667,0.003432273,,,
-2.710584606,5.524849667,0.0034808,,,
-2.627853465,5.524849667,0.003530012,,,
-2.545122323,5.524849667,0.00357992,,,
-2.462391182,5.524849667,0.003630533,,,
-2.37966004,5.524849667,0.003681863,,,
-2.296928899,5.524849667,0.003733917,,,
-2.214197758,5.524849667,0.003786708,,,
-2.131466616,5.524849667,0.003840245,,,
-2.048735475,5.524849667,0.00389454,,,
-1.966004333,5.524849667,0.003949601,,,
-1.883273192,5.524849667,0.004005442,,,
-1.800542051,5.524849667,0.004062071,,,
-1.717810909,5.524849667,0.004119502,,,
-1.635079768,5.524849667,0.004177744,,,
-1.552348626,5.524849667,0.00423681,,,
-1.469617485,5.524849667,0.00429671,,,
-1.386886343,5.524849667,0.004357458,,,
-1.304155202,5.524849667,0.004419065,,,
-1.221424061,5.524849667,0.004481542,,,
-1.138692919,5.524849667,0.004544903,,,
-1.055961778,5.524849667,0.00460916,,,
-0.973230636,5.524849667,0.004674325,,,
-0.890499495,5.524849667,0.004740412,,,
-0.807768354,5.524849667,0.004807433,,,
-0.725037212,5.524849667,0.004875401,,,
-0.642306071,5.524849667,0.00494433,,,
-0.559574929,5.524849667,0.005014234,,,
-0.476843788,5.524849667,0.005085126,,,
-0.394112646,5.524849667,0.005157021,,,
-0.311381505,5.524849667,0.005229932,,,
-0.228650364,5.524849667,0.005303874,,,
-0.145919222,5.524849667,0.005378861,,,
-0.063188081,5.524849667,0.005454908,,,
0.019543061,5.524849667,0.005532031,,,
0.102274202,5.524849667,0.005610244,,,
0.185005343,5.524849667,0.005689562,,,
0.267736485,5.524849667,0.005770002,,,
0.350467626,5.524849667,0.00585158,,,
0.433198768,5.524849667,0.005934311,,,
0.515929909,5.524849667,0.006018211,,,
0.598661051,5.524849667,0.006103298,,,
0.681392192,5.524849667,0.006189587,,,
0.764123333,5.524849667,0.006277097,,,
0.846854475,5.524849667,0.006365844,,,
0.929585616,5.524849667,0.006455845,,,
1.012316758,5.524849667,0.006547119,,,
1.095047899,5.524849667,0.006639684,,,
1.17777904,5.524849667,0.006733557,,,
1.260510182,5.524849667,0.006828757,,,
1.343241323,5.524849667,0.006925303,,,
1.425972465,5.524849667,0.007023215,,,
1.508703606,5.524849667,0.00712251,,,
1.591434747,5.524849667,0.00722321,,,
1.674165889,5.524849667,0.007325333,,,
1.75689703,5.524849667,0.0074289,,,
1.839628172,5.524849667,0.007533931,,,
1.922359313,5.524849667,0.007640447,,,
2.005090455,5.524849667,0.007748469,,,
2.087821596,5.524849667,0.007858018,,,
2.170552737,5.524849667,0.007969117,,,
2.253283879,5.524849667,0.008081786,,,
2.33601502,5.524849667,0.008196047,,,
2.418746162,5.524849667,0.008311925,,,
2.501477303,5.524849667,0.00842944,,,
2.584208444,5.524849667,0.008548617,,,
2.666939586,5.524849667,0.008669479,,,
2.749670727,5.524849667,0.00879205,,,
2.832401869,5.524849667,0.008916354,,,
2.91513301,5.524849667,0.009042415,,,
2.997864152,5.524849667,0.009170258,,,
3.080595293,5.524849667,0.009299909,,,
3.163326434,5.524849667,0.009431393,,,
3.246057576,5.524849667,0.009564736,,,
3.328788717,5.524849667,0.009699964,,,
3.411519859,5.524849667,0.009837104,,,
3.494251,5.524849667,0.009976183,,,
-4.696132,5.619752,0.002430393,,,
-4.613400859,5.619752,0.002465364,,,
-4.530669717,5.619752,0.002500838,,,
-4.447938576,5.619752,0.002536823,,,
-4.365207434,5.619752,0.002573325,,,
-4.282476293,5.619752,0.002610353,,,
-4.199745152,5.619752,0.002647913,,,
-4.11701401,5.619752,0.002686014,,,
-4.034282869,5.619752,0.002724663,,,
-3.951551727,5.619752,0.002763869,,,
-3.868820586,5.619752,0.002803638,,,
-3.786089444,5.619752,0.002843979,,,
-3.703358303,5.619752,0.002884902,,,
-3.620627162,5.619752,0.002926412,,,
-3.53789602,5.619752,0.002968521,,,
-3.455164879,5.619752,0.003011235,,,
-3.372433737,5.619752,0.003054563,,,
-3.289702596,5.619752,0.003098516,,,
-3.206971455,5.619752,0.0031431,,,
-3.124240313,5.619752,0.003188326,,,
-3.041509172,5.619752,0.003234203,,,
-2.95877803,5.619752,0.00328074,,,
-2.876046889,5.619752,0.003327947,,,
-2.793315747,5.619752,0.003375833,,,
-2.710584606,5.619752,0.003424408,,,
-2.627853465,5.619752,0.003473681,,,
-2.545122323,5.619752,0.003523664,,,
-2.462391182,5.619752,0.003574366,,,
-2.37966004,5.619752,0.003625798,,,
-2.296928899,5.619752,0.00367797,,,
-2.214197758,5.619752,0.003730892,,,
-2.131466616,5.619752,0.003784576,,,
-2.048735475,5.619752,0.003839032,,,
-1.966004333,5.619752,0.003894272,,,
-1.883273192,5.619752,0.003950307,,,
-1.800542051,5.619752,0.004007148,,,
-1.717810909,5.619752,0.004064807,,,
-1.635079768,5.619752,0.004123295,,,
-1.552348626,5.619752,0.004182625,,,
-1.469617485,5.619752,0.004242809,,,
-1.386886343,5.619752,0.004303859,,,
-1.304155202,5.619752,0.004365787,,,
-1.221424061,5.619752,0.004428607,,,
-1.138692919,5.619752,0.00449233,,,
-1.055961778,5.619752,0.00455697,,,
-0.973230636,5.619752,0.00462254,,,
-0.890499495,5.619752,0.004689054,,,
-0.807768354,5.619752,0.004756525,,,
-0.725037212,5.619752,0.004824967,,,
-0.642306071,5.619752,0.004894393,,,
-0.559574929,5.619752,0.004964819,,,
-0.476843788,5.619752,0.005036258,,,
-0.394112646,5.619752,0.005108724,,,
-0.311381505,5.619752,0.005182234,,,
-0.228650364,5.619752,0.005256801,,,
-0.145919222,5.619752,0.005332441,,,
-0.063188081,5.619752,0.00540917,,,
0.019543061,5.619752,0.005487003,,,
0.102274202,5.619752,0.005565955,,,
0.185005343,5.619752,0.005646044,,,
0.267736485,5.619752,0.005727285,,,
0.350467626,5.619752,0.005809695,,,
0.433198768,5.619752,0.00589329,,,
0.515929909,5.619752,0.005978089,,,
0.598661051,5.619752,0.006064108,,,
0.681392192,5.619752,0.006151364,,,
0.764123333,5.619752,0.006239876,,,
0.846854475,5.619752,0.006329662,,,
0.929585616,5.619752,0.00642074,,,
1.012316758,5.619752,0.006513128,,,
1.095047899,5.619752,0.006606845,,,
1.17777904,5.619752,0.006701911,,,
1.260510182,5.619752,0.006798345,,,
1.343241323,5.619752,0.006896167,,,
1.425972465,5.619752,0.006995396,,,
1.508703606,5.619752,0.007096053,,,
1.591434747,5.619752,0.007198158,,,
1.674165889,5.619752,0.007301732,,,
1.75689703,5.619752,0.007406797,,,
1.839628172,5.619752,0.007513373,,,
1.922359313,5.619752,0.007621483,,,
2.005090455,5.619752,0.007731149,,,
2.087821596,5.619752,0.007842393,,,
2.170552737,5.619752,0.007955237,,,
2.253283879,5.619752,0.008069705,,,
2.33601502,5.619752,0.00818582,,,
2.418746162,5.619752,0.008303606,,,
2.501477303,5.619752,0.008423087,,,
2.584208444,5.619752,0.008544287,,,
2.666939586,5.619752,0.00866723,,,
2.749670727,5.619752,0.008791943,,,
2.832401869,5.619752,0.008918451,,,
2.91513301,5.619752,0.009046778,,,
2.997864152,5.619752,0.009176953,,,
3.080595293,5.619752,0.009309,,,
3.163326434,5.619752,0.009442947,,,
3.246057576,5.619752,0.009578822,,,
3.328788717,5.619752,0.009716652,,,
3.411519859,5.619752,0.009856465,,,
3.494251,5.619752,0.00999829,,,
-4.696132,5.714654333,0.00237687,,,
-4.613400859,5.714654333,0.002411667,,,
-4.530669717,5.714654333,0.002446974,,,
-4.447938576,5.714654333,0.002482797,,,
-4.365207434,5.714654333,0.002519145,,,
-4.282476293,5.714654333,0.002556025,,,
-4.199745152,5.714654333,0.002593445,,,
-4.11701401,5.714654333,0.002631413,,,
-4.034282869,5.714654333,0.002669936,,,
-3.951551727,5.714654333,0.002709024,,,
-3.868820586,5.714654333,0.002748684,,,
-3.786089444,5.714654333,0.002788924,,,
-3.703358303,5.714654333,0.002829754,,,
-3.620627162,5.714654333,0.002871181,,,
-3.53789602,5.714654333,0.002913215,,,
-3.455164879,5.714654333,0.002955864,,,
-3.372433737,5.714654333,0.002999138,,,
-3.289702596,5.714654333,0.003043045,,,
-3.206971455,5.714654333,0.003087594,,,
-3.124240313,5.714654333,0.003132797,,,
-3.041509172,5.714654333,0.00317866,,,
-2.95877803,5.714654333,0.003225196,,,
-2.876046889,5.714654333,0.003272412,,,
-2.793315747,5.714654333,0.00332032,,,
-2.710584606,5.714654333,0.003368929,,,
-2.627853465,5.714654333,0.00341825,,,
-2.545122323,5.714654333,0.003468293,,,
-2.462391182,5.714654333,0.003519068,,,
-2.37966004,5.714654333,0.003570587,,,
-2.296928899,5.714654333,0.00362286,,,
-2.214197758,5.714654333,0.003675898,,,
-2.131466616,5.714654333,0.003729713,,,
-2.048735475,5.714654333,0.003784316,,,
-1.966004333,5.714654333,0.003839718,,,
-1.883273192,5.714654333,0.003895931,,,
-1.800542051,5.714654333,0.003952967,,,
-1.717810909,5.714654333,0.004010838,,,
-1.635079768,5.714654333,0.004069556,,,
-1.552348626,5.714654333,0.004129134,,,
-1.469617485,5.714654333,0.004189584,,,
-1.386886343,5.714654333,0.004250919,,,
-1.304155202,5.714654333,0.004313152,,,
-1.221424061,5.714654333,0.004376296,,,
-1.138692919,5.714654333,0.004440365,,,
-1.055961778,5.714654333,0.004505371,,,
-0.973230636,5.714654333,0.004571329,,,
-0.890499495,5.714654333,0.004638253,,,
-0.807768354,5.714654333,0.004706157,,,
-0.725037212,5.714654333,0.004775054,,,
-0.642306071,5.714654333,0.004844961,,,
-0.559574929,5.714654333,0.00491589,,,
-0.476843788,5.714654333,0.004987859,,,
-0.394112646,5.714654333,0.00506088,,,
-0.311381505,5.714654333,0.005134971,,,
-0.228650364,5.714654333,0.005210146,,,
-0.145919222,5.714654333,0.005286422,,,
-0.063188081,5.714654333,0.005363815,,,
0.019543061,5.714654333,0.005442341,,,
0.102274202,5.714654333,0.005522016,,,
0.185005343,5.714654333,0.005602858,,,
0.267736485,5.714654333,0.005684883,,,
0.350467626,5.714654333,0.005768109,,,
0.433198768,5.714654333,0.005852554,,,
0.515929909,5.714654333,0.005938235,,,
0.598661051,5.714654333,0.00602517,,,
