est.Com.Size.Gradient,est.E_PC1,est.beta,Com.Size.Gradient,E_PC1,BD
3.663295697,2.418746162,0.008763054,,,
3.724946909,2.418746162,0.008749688,,,
3.786598121,2.418746162,0.008736343,,,
3.848249333,2.418746162,0.008723019,,,
3.909900545,2.418746162,0.008709714,,,
3.971551758,2.418746162,0.00869643,,,
4.03320297,2.418746162,0.008683166,,,
4.094854182,2.418746162,0.008669923,,,
4.156505394,2.418746162,0.0086567,,,
4.218156606,2.418746162,0.008643496,,,
4.279807818,2.418746162,0.008630313,,,
4.34145903,2.418746162,0.008617151,,,
4.403110242,2.418746162,0.008604008,,,
4.464761455,2.418746162,0.008590885,,,
4.526412667,2.418746162,0.008577782,,,
4.588063879,2.418746162,0.008564699,,,
4.649715091,2.418746162,0.008551636,,,
4.711366303,2.418746162,0.008538594,,,
4.773017515,2.418746162,0.00852557,,,
4.834668727,2.418746162,0.008512567,,,
4.896319939,2.418746162,0.008499584,,,
4.957971152,2.418746162,0.00848662,,,
5.019622364,2.418746162,0.008473677,,,
5.081273576,2.418746162,0.008460753,,,
5.142924788,2.418746162,0.008447848,,,
5.204576,2.418746162,0.008434964,,,
5.266227212,2.418746162,0.008422099,,,
5.327878424,2.418746162,0.008409253,,,
5.389529636,2.418746162,0.008396428,,,
5.451180848,2.418746162,0.008383621,,,
5.512832061,2.418746162,0.008370835,,,
5.574483273,2.418746162,0.008358068,,,
5.636134485,2.418746162,0.00834532,,,
5.697785697,2.418746162,0.008332592,,,
5.759436909,2.418746162,0.008319883,,,
5.821088121,2.418746162,0.008307193,,,
5.882739333,2.418746162,0.008294523,,,
5.944390545,2.418746162,0.008281873,,,
6.006041758,2.418746162,0.008269241,,,
6.06769297,2.418746162,0.008256629,,,
6.129344182,2.418746162,0.008244036,,,
6.190995394,2.418746162,0.008231462,,,
6.252646606,2.418746162,0.008218907,,,
6.314297818,2.418746162,0.008206372,,,
6.37594903,2.418746162,0.008193856,,,
6.437600242,2.418746162,0.008181358,,,
6.499251455,2.418746162,0.00816888,,,
6.560902667,2.418746162,0.008156421,,,
6.622553879,2.418746162,0.008143981,,,
6.684205091,2.418746162,0.00813156,,,
6.745856303,2.418746162,0.008119158,,,
6.807507515,2.418746162,0.008106774,,,
6.869158727,2.418746162,0.00809441,,,
6.930809939,2.418746162,0.008082064,,,
6.992461152,2.418746162,0.008069738,,,
7.054112364,2.418746162,0.00805743,,,
7.115763576,2.418746162,0.00804514,,,
7.177414788,2.418746162,0.00803287,,,
7.239066,2.418746162,0.008020618,,,
7.300717212,2.418746162,0.008008385,,,
7.362368424,2.418746162,0.007996171,,,
7.424019636,2.418746162,0.007983975,,,
7.485670848,2.418746162,0.007971798,,,
7.547322061,2.418746162,0.00795964,,,
7.608973273,2.418746162,0.0079475,,,
7.670624485,2.418746162,0.007935378,,,
7.732275697,2.418746162,0.007923275,,,
7.793926909,2.418746162,0.007911191,,,
7.855578121,2.418746162,0.007899124,,,
7.917229333,2.418746162,0.007887077,,,
7.978880545,2.418746162,0.007875047,,,
8.040531758,2.418746162,0.007863036,,,
8.10218297,2.418746162,0.007851044,,,
8.163834182,2.418746162,0.007839069,,,
8.225485394,2.418746162,0.007827113,,,
8.287136606,2.418746162,0.007815175,,,
8.348787818,2.418746162,0.007803256,,,
8.41043903,2.418746162,0.007791354,,,
8.472090242,2.418746162,0.007779471,,,
8.533741455,2.418746162,0.007767606,,,
8.595392667,2.418746162,0.007755758,,,
8.657043879,2.418746162,0.007743929,,,
8.718695091,2.418746162,0.007732118,,,
8.780346303,2.418746162,0.007720325,,,
8.841997515,2.418746162,0.00770855,,,
8.903648727,2.418746162,0.007696793,,,
8.965299939,2.418746162,0.007685054,,,
9.026951152,2.418746162,0.007673333,,,
9.088602364,2.418746162,0.00766163,,,
9.150253576,2.418746162,0.007649944,,,
9.211904788,2.418746162,0.007638277,,,
9.273556,2.418746162,0.007626627,,,
3.170086,2.501477303,0.008822115,,,
3.231737212,2.501477303,0.008808905,,,
3.293388424,2.501477303,0.008795715,,,
3.355039636,2.501477303,0.008782544,,,
3.416690848,2.501477303,0.008769393,,,
3.478342061,2.501477303,0.008756261,,,
3.539993273,2.501477303,0.00874315,,,
3.601644485,2.501477303,0.008730057,,,
3.663295697,2.501477303,0.008716985,,,
3.724946909,2.501477303,0.008703932,,,
3.786598121,2.501477303,0.008690899,,,
3.848249333,2.501477303,0.008677885,,,
3.909900545,2.501477303,0.00866489,,,
3.971551758,2.501477303,0.008651915,,,
4.03320297,2.501477303,0.00863896,,,
4.094854182,2.501477303,0.008626024,,,
4.156505394,2.501477303,0.008613107,,,
4.218156606,2.501477303,0.00860021,,,
4.279807818,2.501477303,0.008587332,,,
4.34145903,2.501477303,0.008574473,,,
4.403110242,2.501477303,0.008561633,,,
4.464761455,2.501477303,0.008548813,,,
4.526412667,2.501477303,0.008536012,,,
4.588063879,2.501477303,0.00852323,,,
4.649715091,2.501477303,0.008510467,,,
4.711366303,2.501477303,0.008497724,,,
4.773017515,2.501477303,0.008484999,,,
4.834668727,2.501477303,0.008472294,,,
4.896319939,2.501477303,0.008459607,,,
4.957971152,2.501477303,0.008446939,,,
5.019622364,2.501477303,0.008434291,,,
5.081273576,2.501477303,0.008421661,,,
5.142924788,2.501477303,0.008409051,,,
5.204576,2.501477303,0.008396459,,,
5.266227212,2.501477303,0.008383886,,,
5.327878424,2.501477303,0.008371332,,,
5.389529636,2.501477303,0.008358796,,,
5.451180848,2.501477303,0.00834628,,,
5.512832061,2.501477303,0.008333782,,,
5.574483273,2.501477303,0.008321303,,,
5.636134485,2.501477303,0.008308842,,,
5.697785697,2.501477303,0.008296401,,,
5.759436909,2.501477303,0.008283978,,,
5.821088121,2.501477303,0.008271573,,,
5.882739333,2.501477303,0.008259187,,,
5.944390545,2.501477303,0.00824682,,,
6.006041758,2.501477303,0.008234471,,,
6.06769297,2.501477303,0.00822214,,,
6.129344182,2.501477303,0.008209828,,,
6.190995394,2.501477303,0.008197535,,,
6.252646606,2.501477303,0.00818526,,,
6.314297818,2.501477303,0.008173003,,,
6.37594903,2.501477303,0.008160765,,,
6.437600242,2.501477303,0.008148545,,,
6.499251455,2.501477303,0.008136343,,,
6.560902667,2.501477303,0.00812416,,,
6.622553879,2.501477303,0.008111994,,,
6.684205091,2.501477303,0.008099847,,,
6.745856303,2.501477303,0.008087719,,,
6.807507515,2.501477303,0.008075608,,,
6.869158727,2.501477303,0.008063515,,,
6.930809939,2.501477303,0.008051441,,,
6.992461152,2.501477303,0.008039385,,,
7.054112364,2.501477303,0.008027346,,,
7.115763576,2.501477303,0.008015326,,,
7.177414788,2.501477303,0.008003324,,,
7.239066,2.501477303,0.00799134,,,
7.300717212,2.501477303,0.007979373,,,
7.362368424,2.501477303,0.007967425,,,
7.424019636,2.501477303,0.007955494,,,
7.485670848,2.501477303,0.007943582,,,
7.547322061,2.501477303,0.007931687,,,
7.608973273,2.501477303,0.00791981,,,
7.670624485,2.501477303,0.007907951,,,
7.732275697,2.501477303,0.007896109,,,
7.793926909,2.501477303,0.007884285,,,
7.855578121,2.501477303,0.007872479,,,
7.917229333,2.501477303,0.007860691,,,
7.978880545,2.501477303,0.00784892,,,
8.040531758,2.501477303,0.007837167,,,
8.10218297,2.501477303,0.007825432,,,
8.163834182,2.501477303,0.007813714,,,
8.225485394,2.501477303,0.007802014,,,
8.287136606,2.501477303,0.007790331,,,
8.348787818,2.501477303,0.007778665,,,
8.41043903,2.501477303,0.007767017,,,
8.472090242,2.501477303,0.007755387,,,
8.533741455,2.501477303,0.007743774,,,
8.595392667,2.501477303,0.007732178,,,
8.657043879,2.501477303,0.0077206,,,
8.718695091,2.501477303,0.007709039,,,
8.780346303,2.501477303,0.007697496,,,
8.841997515,2.501477303,0.007685969,,,
8.903648727,2.501477303,0.00767446,,,
8.965299939,2.501477303,0.007662968,,,
9.026951152,2.501477303,0.007651494,,,
9.088602364,2.501477303,0.007640036,,,
9.150253576,2.501477303,0.007628596,,,
9.211904788,2.501477303,0.007617173,,,
9.273556,2.501477303,0.007605767,,,
3.170086,2.584208444,0.008773783,,,
3.231737212,2.584208444,0.008760889,,,
3.293388424,2.584208444,0.008748014,,,
3.355039636,2.584208444,0.008735157,,,
3.416690848,2.584208444,0.00872232,,,
3.478342061,2.584208444,0.008709501,,,
3.539993273,2.584208444,0.008696701,,,
3.601644485,2.584208444,0.008683921,,,
3.663295697,2.584208444,0.008671158,,,
3.724946909,2.584208444,0.008658415,,,
3.786598121,2.584208444,0.00864569,,,
3.848249333,2.584208444,0.008632984,,,
3.909900545,2.584208444,0.008620297,,,
3.971551758,2.584208444,0.008607629,,,
4.03320297,2.584208444,0.008594979,,,
4.094854182,2.584208444,0.008582347,,,
4.156505394,2.584208444,0.008569734,,,
4.218156606,2.584208444,0.00855714,,,
4.279807818,2.584208444,0.008544564,,,
4.34145903,2.584208444,0.008532007,,,
4.403110242,2.584208444,0.008519468,,,
4.464761455,2.584208444,0.008506947,,,
4.526412667,2.584208444,0.008494445,,,
4.588063879,2.584208444,0.008481962,,,
4.649715091,2.584208444,0.008469496,,,
4.711366303,2.584208444,0.008457049,,,
4.773017515,2.584208444,0.008444621,,,
4.834668727,2.584208444,0.00843221,,,
4.896319939,2.584208444,0.008419818,,,
4.957971152,2.584208444,0.008407444,,,
5.019622364,2.584208444,0.008395088,,,
5.081273576,2.584208444,0.008382751,,,
5.142924788,2.584208444,0.008370431,,,
5.204576,2.584208444,0.00835813,,,
5.266227212,2.584208444,0.008345846,,,
5.327878424,2.584208444,0.008333581,,,
5.389529636,2.584208444,0.008321334,,,
5.451180848,2.584208444,0.008309104,,,
5.512832061,2.584208444,0.008296893,,,
5.574483273,2.584208444,0.0082847,,,
5.636134485,2.584208444,0.008272524,,,
5.697785697,2.584208444,0.008260367,,,
5.759436909,2.584208444,0.008248227,,,
5.821088121,2.584208444,0.008236105,,,
5.882739333,2.584208444,0.008224001,,,
5.944390545,2.584208444,0.008211915,,,
6.006041758,2.584208444,0.008199847,,,
6.06769297,2.584208444,0.008187796,,,
6.129344182,2.584208444,0.008175763,,,
6.190995394,2.584208444,0.008163748,,,
6.252646606,2.584208444,0.00815175,,,
6.314297818,2.584208444,0.00813977,,,
6.37594903,2.584208444,0.008127807,,,
6.437600242,2.584208444,0.008115863,,,
6.499251455,2.584208444,0.008103935,,,
6.560902667,2.584208444,0.008092026,,,
6.622553879,2.584208444,0.008080133,,,
6.684205091,2.584208444,0.008068258,,,
6.745856303,2.584208444,0.008056401,,,
6.807507515,2.584208444,0.008044561,,,
6.869158727,2.584208444,0.008032739,,,
6.930809939,2.584208444,0.008020934,,,
6.992461152,2.584208444,0.008009146,,,
7.054112364,2.584208444,0.007997375,,,
7.115763576,2.584208444,0.007985622,,,
7.177414788,2.584208444,0.007973886,,,
7.239066,2.584208444,0.007962168,,,
7.300717212,2.584208444,0.007950466,,,
7.362368424,2.584208444,0.007938782,,,
7.424019636,2.584208444,0.007927115,,,
7.485670848,2.584208444,0.007915465,,,
7.547322061,2.584208444,0.007903832,,,
7.608973273,2.584208444,0.007892217,,,
7.670624485,2.584208444,0.007880618,,,
7.732275697,2.584208444,0.007869036,,,
7.793926909,2.584208444,0.007857472,,,
7.855578121,2.584208444,0.007845924,,,
7.917229333,2.584208444,0.007834394,,,
7.978880545,2.584208444,0.00782288,,,
8.040531758,2.584208444,0.007811383,,,
8.10218297,2.584208444,0.007799903,,,
8.163834182,2.584208444,0.00778844,,,
8.225485394,2.584208444,0.007776994,,,
8.287136606,2.584208444,0.007765565,,,
8.348787818,2.584208444,0.007754153,,,
8.41043903,2.584208444,0.007742757,,,
8.472090242,2.584208444,0.007731378,,,
8.533741455,2.584208444,0.007720016,,,
8.595392667,2.584208444,0.00770867,,,
8.657043879,2.584208444,0.007697341,,,
8.718695091,2.584208444,0.007686029,,,
8.780346303,2.584208444,0.007674733,,,
8.841997515,2.584208444,0.007663454,,,
8.903648727,2.584208444,0.007652192,,,
8.965299939,2.584208444,0.007640946,,,
9.026951152,2.584208444,0.007629717,,,
9.088602364,2.584208444,0.007618504,,,
9.150253576,2.584208444,0.007607308,,,
9.211904788,2.584208444,0.007596128,,,
9.273556,2.584208444,0.007584964,,,
3.170086,2.666939586,0.008725715,,,
3.231737212,2.666939586,0.008713134,,,
3.293388424,2.666939586,0.008700571,,,
3.355039636,2.666939586,0.008688026,,,
3.416690848,2.666939586,0.0086755,,,
3.478342061,2.666939586,0.008662991,,,
3.539993273,2.666939586,0.0086505,,,
3.601644485,2.666939586,0.008638028,,,
3.663295697,2.666939586,0.008625573,,,
3.724946909,2.666939586,0.008613136,,,
3.786598121,2.666939586,0.008600717,,,
3.848249333,2.666939586,0.008588316,,,
3.909900545,2.666939586,0.008575933,,,
3.971551758,2.666939586,0.008563568,,,
4.03320297,2.666939586,0.008551221,,,
4.094854182,2.666939586,0.008538892,,,
4.156505394,2.666939586,0.00852658,,,
4.218156606,2.666939586,0.008514286,,,
4.279807818,2.666939586,0.00850201,,,
4.34145903,2.666939586,0.008489751,,,
4.403110242,2.666939586,0.00847751,,,
4.464761455,2.666939586,0.008465287,,,
4.526412667,2.666939586,0.008453081,,,
4.588063879,2.666939586,0.008440893,,,
4.649715091,2.666939586,0.008428723,,,
4.711366303,2.666939586,0.00841657,,,
4.773017515,2.666939586,0.008404435,,,
4.834668727,2.666939586,0.008392317,,,
4.896319939,2.666939586,0.008380216,,,
4.957971152,2.666939586,0.008368133,,,
5.019622364,2.666939586,0.008356068,,,
5.081273576,2.666939586,0.00834402,,,
5.142924788,2.666939586,0.008331989,,,
5.204576,2.666939586,0.008319975,,,
5.266227212,2.666939586,0.008307979,,,
5.327878424,2.666939586,0.008296001,,,
5.389529636,2.666939586,0.008284039,,,
5.451180848,2.666939586,0.008272095,,,
5.512832061,2.666939586,0.008260168,,,
5.574483273,2.666939586,0.008248258,,,
5.636134485,2.666939586,0.008236365,,,
5.697785697,2.666939586,0.00822449,,,
5.759436909,2.666939586,0.008212631,,,
5.821088121,2.666939586,0.00820079,,,
5.882739333,2.666939586,0.008188966,,,
5.944390545,2.666939586,0.008177158,,,
6.006041758,2.666939586,0.008165368,,,
6.06769297,2.666939586,0.008153595,,,
6.129344182,2.666939586,0.008141839,,,
6.190995394,2.666939586,0.0081301,,,
6.252646606,2.666939586,0.008118377,,,
6.314297818,2.666939586,0.008106672,,,
6.37594903,2.666939586,0.008094983,,,
6.437600242,2.666939586,0.008083312,,,
6.499251455,2.666939586,0.008071657,,,
6.560902667,2.666939586,0.008060019,,,
6.622553879,2.666939586,0.008048397,,,
6.684205091,2.666939586,0.008036793,,,
6.745856303,2.666939586,0.008025205,,,
6.807507515,2.666939586,0.008013634,,,
6.869158727,2.666939586,0.00800208,,,
6.930809939,2.666939586,0.007990542,,,
6.992461152,2.666939586,0.007979021,,,
7.054112364,2.666939586,0.007967516,,,
7.115763576,2.666939586,0.007956028,,,
7.177414788,2.666939586,0.007944557,,,
7.239066,2.666939586,0.007933102,,,
7.300717212,2.666939586,0.007921664,,,
7.362368424,2.666939586,0.007910242,,,
7.424019636,2.666939586,0.007898837,,,
7.485670848,2.666939586,0.007887448,,,
7.547322061,2.666939586,0.007876075,,,
7.608973273,2.666939586,0.007864719,,,
7.670624485,2.666939586,0.00785338,,,
7.732275697,2.666939586,0.007842056,,,
7.793926909,2.666939586,0.007830749,,,
7.855578121,2.666939586,0.007819459,,,
7.917229333,2.666939586,0.007808184,,,
7.978880545,2.666939586,0.007796926,,,
8.040531758,2.666939586,0.007785684,,,
8.10218297,2.666939586,0.007774458,,,
8.163834182,2.666939586,0.007763249,,,
8.225485394,2.666939586,0.007752055,,,
8.287136606,2.666939586,0.007740878,,,
8.348787818,2.666939586,0.007729717,,,
8.41043903,2.666939586,0.007718572,,,
8.472090242,2.666939586,0.007707443,,,
8.533741455,2.666939586,0.00769633,,,
8.595392667,2.666939586,0.007685233,,,
8.657043879,2.666939586,0.007674152,,,
8.718695091,2.666939586,0.007663087,,,
8.780346303,2.666939586,0.007652038,,,
8.841997515,2.666939586,0.007641005,,,
8.903648727,2.666939586,0.007629988,,,
8.965299939,2.666939586,0.007618987,,,
9.026951152,2.666939586,0.007608002,,,
9.088602364,2.666939586,0.007597032,,,
9.150253576,2.666939586,0.007586078,,,
9.211904788,2.666939586,0.00757514,,,
9.273556,2.666939586,0.007564218,,,
3.170086,2.749670727,0.008677911,,,
3.231737212,2.749670727,0.00866564,,,
3.293388424,2.749670727,0.008653386,,,
3.355039636,2.749670727,0.00864115,,,
3.416690848,2.749670727,0.008628931,,,
3.478342061,2.749670727,0.008616729,,,
3.539993273,2.749670727,0.008604544,,,
3.601644485,2.749670727,0.008592377,,,
3.663295697,2.749670727,0.008580227,,,
3.724946909,2.749670727,0.008568094,,,
3.786598121,2.749670727,0.008555978,,,
3.848249333,2.749670727,0.00854388,,,
3.909900545,2.749670727,0.008531798,,,
3.971551758,2.749670727,0.008519734,,,
4.03320297,2.749670727,0.008507686,,,
4.094854182,2.749670727,0.008495656,,,
4.156505394,2.749670727,0.008483643,,,
4.218156606,2.749670727,0.008471646,,,
4.279807818,2.749670727,0.008459667,,,
4.34145903,2.749670727,0.008447704,,,
4.403110242,2.749670727,0.008435759,,,
4.464761455,2.749670727,0.00842383,,,
4.526412667,2.749670727,0.008411918,,,
4.588063879,2.749670727,0.008400024,,,
4.649715091,2.749670727,0.008388145,,,
4.711366303,2.749670727,0.008376284,,,
4.773017515,2.749670727,0.00836444,,,
4.834668727,2.749670727,0.008352612,,,
4.896319939,2.749670727,0.008340801,,,
4.957971152,2.749670727,0.008329006,,,
5.019622364,2.749670727,0.008317229,,,
5.081273576,2.749670727,0.008305468,,,
5.142924788,2.749670727,0.008293723,,,
5.204576,2.749670727,0.008281995,,,
5.266227212,2.749670727,0.008270284,,,
5.327878424,2.749670727,0.00825859,,,
5.389529636,2.749670727,0.008246911,,,
5.451180848,2.749670727,0.00823525,,,
5.512832061,2.749670727,0.008223605,,,
5.574483273,2.749670727,0.008211976,,,
5.636134485,2.749670727,0.008200364,,,
5.697785697,2.749670727,0.008188768,,,
5.759436909,2.749670727,0.008177189,,,
5.821088121,2.749670727,0.008165626,,,
5.882739333,2.749670727,0.008154079,,,
5.944390545,2.749670727,0.008142549,,,
6.006041758,2.749670727,0.008131035,,,
6.06769297,2.749670727,0.008119537,,,
6.129344182,2.749670727,0.008108055,,,
6.190995394,2.749670727,0.00809659,,,
6.252646606,2.749670727,0.008085141,,,
6.314297818,2.749670727,0.008073708,,,
6.37594903,2.749670727,0.008062292,,,
6.437600242,2.749670727,0.008050891,,,
6.499251455,2.749670727,0.008039507,,,
6.560902667,2.749670727,0.008028138,,,
6.622553879,2.749670727,0.008016786,,,
6.684205091,2.749670727,0.00800545,,,
6.745856303,2.749670727,0.00799413,,,
6.807507515,2.749670727,0.007982826,,,
6.869158727,2.749670727,0.007971537,,,
6.930809939,2.749670727,0.007960265,,,
6.992461152,2.749670727,0.007949009,,,
7.054112364,2.749670727,0.007937769,,,
7.115763576,2.749670727,0.007926544,,,
7.177414788,2.749670727,0.007915336,,,
7.239066,2.749670727,0.007904143,,,
7.300717212,2.749670727,0.007892966,,,
7.362368424,2.749670727,0.007881805,,,
7.424019636,2.749670727,0.00787066,,,
7.485670848,2.749670727,0.00785953,,,
7.547322061,2.749670727,0.007848416,,,
7.608973273,2.749670727,0.007837318,,,
7.670624485,2.749670727,0.007826236,,,
7.732275697,2.749670727,0.007815169,,,
7.793926909,2.749670727,0.007804118,,,
7.855578121,2.749670727,0.007793082,,,
7.917229333,2.749670727,0.007782062,,,
7.978880545,2.749670727,0.007771058,,,
8.040531758,2.749670727,0.007760069,,,
8.10218297,2.749670727,0.007749096,,,
8.163834182,2.749670727,0.007738139,,,
8.225485394,2.749670727,0.007727196,,,
8.287136606,2.749670727,0.00771627,,,
8.348787818,2.749670727,0.007705359,,,
8.41043903,2.749670727,0.007694463,,,
8.472090242,2.749670727,0.007683582,,,
8.533741455,2.749670727,0.007672717,,,
8.595392667,2.749670727,0.007661868,,,
8.657043879,2.749670727,0.007651033,,,
8.718695091,2.749670727,0.007640214,,,
8.780346303,2.749670727,0.007629411,,,
8.841997515,2.749670727,0.007618622,,,
8.903648727,2.749670727,0.007607849,,,
8.965299939,2.749670727,0.007597091,,,
9.026951152,2.749670727,0.007586348,,,
9.088602364,2.749670727,0.007575621,,,
9.150253576,2.749670727,0.007564908,,,
9.211904788,2.749670727,0.007554211,,,
9.273556,2.749670727,0.007543529,,,
3.170086,2.832401869,0.008630369,,,
3.231737212,2.832401869,0.008618404,,,
3.293388424,2.832401869,0.008606457,,,
3.355039636,2.832401869,0.008594526,,,
3.416690848,2.832401869,0.008582612,,,
3.478342061,2.832401869,0.008570714,,,
3.539993273,2.832401869,0.008558833,,,
3.601644485,2.832401869,0.008546968,,,
3.663295697,2.832401869,0.008535119,,,
3.724946909,2.832401869,0.008523287,,,
3.786598121,2.832401869,0.008511472,,,
3.848249333,2.832401869,0.008499673,,,
3.909900545,2.832401869,0.00848789,,,
3.971551758,2.832401869,0.008476123,,,
4.03320297,2.832401869,0.008464373,,,
4.094854182,2.832401869,0.008452639,,,
4.156505394,2.832401869,0.008440922,,,
4.218156606,2.832401869,0.00842922,,,
4.279807818,2.832401869,0.008417535,,,
4.34145903,2.832401869,0.008405866,,,
4.403110242,2.832401869,0.008394213,,,
4.464761455,2.832401869,0.008382577,,,
4.526412667,2.832401869,0.008370956,,,
4.588063879,2.832401869,0.008359352,,,
4.649715091,2.832401869,0.008347763,,,
4.711366303,2.832401869,0.008336191,,,
4.773017515,2.832401869,0.008324635,,,
4.834668727,2.832401869,0.008313095,,,
4.896319939,2.832401869,0.008301571,,,
4.957971152,2.832401869,0.008290062,,,
5.019622364,2.832401869,0.00827857,,,
5.081273576,2.832401869,0.008267094,,,
5.142924788,2.832401869,0.008255633,,,
5.204576,2.832401869,0.008244189,,,
5.266227212,2.832401869,0.00823276,,,
5.327878424,2.832401869,0.008221347,,,
5.389529636,2.832401869,0.00820995,,,
5.451180848,2.832401869,0.008198569,,,
5.512832061,2.832401869,0.008187204,,,
5.574483273,2.832401869,0.008175854,,,
5.636134485,2.832401869,0.00816452,,,
5.697785697,2.832401869,0.008153202,,,
5.759436909,2.832401869,0.008141899,,,
5.821088121,2.832401869,0.008130612,,,
5.882739333,2.832401869,0.008119341,,,
5.944390545,2.832401869,0.008108086,,,
6.006041758,2.832401869,0.008096846,,,
6.06769297,2.832401869,0.008085621,,,
6.129344182,2.832401869,0.008074412,,,
6.190995394,2.832401869,0.008063219,,,
6.252646606,2.832401869,0.008052041,,,
6.314297818,2.832401869,0.008040879,,,
6.37594903,2.832401869,0.008029732,,,
6.437600242,2.832401869,0.008018601,,,
6.499251455,2.832401869,0.008007485,,,
6.560902667,2.832401869,0.007996384,,,
6.622553879,2.832401869,0.007985299,,,
6.684205091,2.832401869,0.007974229,,,
6.745856303,2.832401869,0.007963175,,,
6.807507515,2.832401869,0.007952136,,,
6.869158727,2.832401869,0.007941112,,,
6.930809939,2.832401869,0.007930103,,,
6.992461152,2.832401869,0.00791911,,,
7.054112364,2.832401869,0.007908132,,,
7.115763576,2.832401869,0.007897169,,,
7.177414788,2.832401869,0.007886222,,,
7.239066,2.832401869,0.007875289,,,
7.300717212,2.832401869,0.007864372,,,
7.362368424,2.832401869,0.00785347,,,
7.424019636,2.832401869,0.007842583,,,
7.485670848,2.832401869,0.007831711,,,
7.547322061,2.832401869,0.007820854,,,
7.608973273,2.832401869,0.007810012,,,
7.670624485,2.832401869,0.007799185,,,
7.732275697,2.832401869,0.007788374,,,
7.793926909,2.832401869,0.007777577,,,
7.855578121,2.832401869,0.007766795,,,
7.917229333,2.832401869,0.007756028,,,
7.978880545,2.832401869,0.007745276,,,
8.040531758,2.832401869,0.007734539,,,
8.10218297,2.832401869,0.007723817,,,
8.163834182,2.832401869,0.00771311,,,
8.225485394,2.832401869,0.007702417,,,
8.287136606,2.832401869,0.00769174,,,
8.348787818,2.832401869,0.007681077,,,
8.41043903,2.832401869,0.007670429,,,
8.472090242,2.832401869,0.007659795,,,
8.533741455,2.832401869,0.007649177,,,
8.595392667,2.832401869,0.007638573,,,
8.657043879,2.832401869,0.007627984,,,
8.718695091,2.832401869,0.007617409,,,
8.780346303,2.832401869,0.00760685,,,
8.841997515,2.832401869,0.007596305,,,
8.903648727,2.832401869,0.007585774,,,
8.965299939,2.832401869,0.007575258,,,
9.026951152,2.832401869,0.007564757,,,
9.088602364,2.832401869,0.00755427,,,
9.150253576,2.832401869,0.007543798,,,
9.211904788,2.832401869,0.00753334,,,
9.273556,2.832401869,0.007522897,,,
3.170086,2.91513301,0.008583087,,,
3.231737212,2.91513301,0.008571427,,,
3.293388424,2.91513301,0.008559782,,,
3.355039636,2.91513301,0.008548154,,,
3.416690848,2.91513301,0.008536542,,,
3.478342061,2.91513301,0.008524945,,,
3.539993273,2.91513301,0.008513364,,,
3.601644485,2.91513301,0.008501799,,,
3.663295697,2.91513301,0.008490249,,,
3.724946909,2.91513301,0.008478715,,,
3.786598121,2.91513301,0.008467197,,,
3.848249333,2.91513301,0.008455694,,,
3.909900545,2.91513301,0.008444208,,,
3.971551758,2.91513301,0.008432736,,,
4.03320297,2.91513301,0.008421281,,,
4.094854182,2.91513301,0.00840984,,,
4.156505394,2.91513301,0.008398416,,,
4.218156606,2.91513301,0.008387007,,,
4.279807818,2.91513301,0.008375613,,,
4.34145903,2.91513301,0.008364235,,,
4.403110242,2.91513301,0.008352872,,,
4.464761455,2.91513301,0.008341525,,,
4.526412667,2.91513301,0.008330193,,,
4.588063879,2.91513301,0.008318877,,,
4.649715091,2.91513301,0.008307576,,,
4.711366303,2.91513301,0.00829629,,,
4.773017515,2.91513301,0.00828502,,,
4.834668727,2.91513301,0.008273765,,,
4.896319939,2.91513301,0.008262525,,,
4.957971152,2.91513301,0.0082513,,,
5.019622364,2.91513301,0.008240091,,,
5.081273576,2.91513301,0.008228897,,,
5.142924788,2.91513301,0.008217718,,,
5.204576,2.91513301,0.008206555,,,
5.266227212,2.91513301,0.008195406,,,
5.327878424,2.91513301,0.008184273,,,
5.389529636,2.91513301,0.008173155,,,
5.451180848,2.91513301,0.008162052,,,
5.512832061,2.91513301,0.008150964,,,
5.574483273,2.91513301,0.008139891,,,
5.636134485,2.91513301,0.008128833,,,
5.697785697,2.91513301,0.00811779,,,
5.759436909,2.91513301,0.008106762,,,
5.821088121,2.91513301,0.008095749,,,
5.882739333,2.91513301,0.008084751,,,
5.944390545,2.91513301,0.008073768,,,
6.006041758,2.91513301,0.0080628,,,
6.06769297,2.91513301,0.008051847,,,
6.129344182,2.91513301,0.008040909,,,
6.190995394,2.91513301,0.008029985,,,
6.252646606,2.91513301,0.008019077,,,
6.314297818,2.91513301,0.008008183,,,
6.37594903,2.91513301,0.007997304,,,
6.437600242,2.91513301,0.00798644,,,
6.499251455,2.91513301,0.00797559,,,
6.560902667,2.91513301,0.007964756,,,
6.622553879,2.91513301,0.007953936,,,
6.684205091,2.91513301,0.00794313,,,
6.745856303,2.91513301,0.00793234,,,
6.807507515,2.91513301,0.007921564,,,
6.869158727,2.91513301,0.007910802,,,
6.930809939,2.91513301,0.007900056,,,
6.992461152,2.91513301,0.007889324,,,
7.054112364,2.91513301,0.007878606,,,
7.115763576,2.91513301,0.007867903,,,
7.177414788,2.91513301,0.007857215,,,
7.239066,2.91513301,0.007846541,,,
7.300717212,2.91513301,0.007835882,,,
7.362368424,2.91513301,0.007825237,,,
7.424019636,2.91513301,0.007814606,,,
7.485670848,2.91513301,0.00780399,,,
7.547322061,2.91513301,0.007793389,,,
7.608973273,2.91513301,0.007782801,,,
