est.River.dist.lake,est.Head.river.dist,est.n1,River.dist.lake,Euc.dist.lake,Head.river.dist,SD
1.865828233,9.155174131,2.857159233,,,,
1.956034467,9.155174131,2.926467959,,,,
2.0462407,9.155174131,2.995776684,,,,
2.136446933,9.155174131,3.065085409,,,,
2.226653167,9.155174131,3.134394135,,,,
2.3168594,9.155174131,3.20370286,,,,
2.407065633,9.155174131,3.273011586,,,,
2.497271867,9.155174131,3.342320311,,,,
2.5874781,9.155174131,3.411629037,,,,
2.677684333,9.155174131,3.480937762,,,,
2.767890567,9.155174131,3.550246487,,,,
2.8580968,9.155174131,3.619555213,,,,
2.948303033,9.155174131,3.688863938,,,,
3.038509267,9.155174131,3.758172664,,,,
3.1287155,9.155174131,3.827481389,,,,
3.218921733,9.155174131,3.896790115,,,,
3.309127967,9.155174131,3.96609884,,,,
3.3993342,9.155174131,4.035407565,,,,
3.489540433,9.155174131,4.104716291,,,,
3.579746667,9.155174131,4.174025016,,,,
3.6699529,9.155174131,4.243333742,,,,
3.760159133,9.155174131,4.312642467,,,,
3.850365367,9.155174131,4.381951193,,,,
3.9405716,9.155174131,4.451259918,,,,
4.030777833,9.155174131,4.520568643,,,,
4.120984067,9.155174131,4.589877369,,,,
4.2111903,9.155174131,4.659186094,,,,
4.301396533,9.155174131,4.72849482,,,,
4.391602767,9.155174131,4.797803545,,,,
4.481809,9.155174131,4.867112271,,,,
4.572015233,9.155174131,4.936420996,,,,
4.662221467,9.155174131,5.005729721,,,,
4.7524277,9.155174131,5.075038447,,,,
4.842633933,9.155174131,5.144347172,,,,
4.932840167,9.155174131,5.213655898,,,,
5.0230464,9.155174131,5.282964623,,,,
5.113252633,9.155174131,5.352273349,,,,
5.203458867,9.155174131,5.421582074,,,,
5.2936651,9.155174131,5.490890799,,,,
5.383871333,9.155174131,5.560199525,,,,
5.474077567,9.155174131,5.62950825,,,,
5.5642838,9.155174131,5.698816976,,,,
5.654490033,9.155174131,5.768125701,,,,
5.744696267,9.155174131,5.837434427,,,,
5.8349025,9.155174131,5.906743152,,,,
5.925108733,9.155174131,5.976051877,,,,
6.015314967,9.155174131,6.045360603,,,,
6.1055212,9.155174131,6.114669328,,,,
6.195727433,9.155174131,6.183978054,,,,
6.285933667,9.155174131,6.253286779,,,,
6.3761399,9.155174131,6.322595505,,,,
6.466346133,9.155174131,6.39190423,,,,
6.556552367,9.155174131,6.461212955,,,,
6.6467586,9.155174131,6.530521681,,,,
6.736964833,9.155174131,6.599830406,,,,
6.827171067,9.155174131,6.669139132,,,,
6.9173773,9.155174131,6.738447857,,,,
7.007583533,9.155174131,6.807756583,,,,
7.097789767,9.155174131,6.877065308,,,,
7.187996,9.155174131,6.946374033,,,,
7.278202233,9.155174131,7.015682759,,,,
7.368408467,9.155174131,7.084991484,,,,
7.4586147,9.155174131,7.15430021,,,,
7.548820933,9.155174131,7.223608935,,,,
7.639027167,9.155174131,7.292917661,,,,
7.7292334,9.155174131,7.362226386,,,,
7.819439633,9.155174131,7.431535111,,,,
7.909645867,9.155174131,7.500843837,,,,
7.9998521,9.155174131,7.570152562,,,,
8.090058333,9.155174131,7.639461288,,,,
8.180264567,9.155174131,7.708770013,,,,
8.2704708,9.155174131,7.778078739,,,,
8.360677033,9.155174131,7.847387464,,,,
8.450883267,9.155174131,7.916696189,,,,
8.5410895,9.155174131,7.986004915,,,,
8.631295733,9.155174131,8.05531364,,,,
8.721501967,9.155174131,8.124622366,,,,
8.8117082,9.155174131,8.193931091,,,,
8.901914433,9.155174131,8.263239817,,,,
8.992120667,9.155174131,8.332548542,,,,
9.0823269,9.155174131,8.401857267,,,,
9.172533133,9.155174131,8.471165993,,,,
9.262739367,9.155174131,8.540474718,,,,
9.3529456,9.155174131,8.609783444,,,,
9.443151833,9.155174131,8.679092169,,,,
9.533358067,9.155174131,8.748400895,,,,
9.6235643,9.155174131,8.81770962,,,,
0.6931472,9.202959545,1.922813405,,,,
0.783353433,9.202959545,1.993323079,,,,
0.873559667,9.202959545,2.063832752,,,,
0.9637659,9.202959545,2.134342426,,,,
1.053972133,9.202959545,2.2048521,,,,
1.144178367,9.202959545,2.275361774,,,,
1.2343846,9.202959545,2.345871447,,,,
1.324590833,9.202959545,2.416381121,,,,
1.414797067,9.202959545,2.486890795,,,,
1.5050033,9.202959545,2.557400468,,,,
1.595209533,9.202959545,2.627910142,,,,
1.685415767,9.202959545,2.698419816,,,,
1.775622,9.202959545,2.76892949,,,,
1.865828233,9.202959545,2.839439163,,,,
1.956034467,9.202959545,2.909948837,,,,
2.0462407,9.202959545,2.980458511,,,,
2.136446933,9.202959545,3.050968184,,,,
2.226653167,9.202959545,3.121477858,,,,
2.3168594,9.202959545,3.191987532,,,,
2.407065633,9.202959545,3.262497206,,,,
2.497271867,9.202959545,3.333006879,,,,
2.5874781,9.202959545,3.403516553,,,,
2.677684333,9.202959545,3.474026227,,,,
2.767890567,9.202959545,3.5445359,,,,
2.8580968,9.202959545,3.615045574,,,,
2.948303033,9.202959545,3.685555248,,,,
3.038509267,9.202959545,3.756064922,,,,
3.1287155,9.202959545,3.826574595,,,,
3.218921733,9.202959545,3.897084269,,,,
3.309127967,9.202959545,3.967593943,,,,
3.3993342,9.202959545,4.038103616,,,,
3.489540433,9.202959545,4.10861329,,,,
3.579746667,9.202959545,4.179122964,,,,
3.6699529,9.202959545,4.249632638,,,,
3.760159133,9.202959545,4.320142311,,,,
3.850365367,9.202959545,4.390651985,,,,
3.9405716,9.202959545,4.461161659,,,,
4.030777833,9.202959545,4.531671332,,,,
4.120984067,9.202959545,4.602181006,,,,
4.2111903,9.202959545,4.67269068,,,,
4.301396533,9.202959545,4.743200354,,,,
4.391602767,9.202959545,4.813710027,,,,
4.481809,9.202959545,4.884219701,,,,
4.572015233,9.202959545,4.954729375,,,,
4.662221467,9.202959545,5.025239048,,,,
4.7524277,9.202959545,5.095748722,,,,
4.842633933,9.202959545,5.166258396,,,,
4.932840167,9.202959545,5.23676807,,,,
5.0230464,9.202959545,5.307277743,,,,
5.113252633,9.202959545,5.377787417,,,,
5.203458867,9.202959545,5.448297091,,,,
5.2936651,9.202959545,5.518806764,,,,
5.383871333,9.202959545,5.589316438,,,,
5.474077567,9.202959545,5.659826112,,,,
5.5642838,9.202959545,5.730335786,,,,
5.654490033,9.202959545,5.800845459,,,,
5.744696267,9.202959545,5.871355133,,,,
5.8349025,9.202959545,5.941864807,,,,
5.925108733,9.202959545,6.01237448,,,,
6.015314967,9.202959545,6.082884154,,,,
6.1055212,9.202959545,6.153393828,,,,
6.195727433,9.202959545,6.223903502,,,,
6.285933667,9.202959545,6.294413175,,,,
6.3761399,9.202959545,6.364922849,,,,
6.466346133,9.202959545,6.435432523,,,,
6.556552367,9.202959545,6.505942196,,,,
6.6467586,9.202959545,6.57645187,,,,
6.736964833,9.202959545,6.646961544,,,,
6.827171067,9.202959545,6.717471218,,,,
6.9173773,9.202959545,6.787980891,,,,
7.007583533,9.202959545,6.858490565,,,,
7.097789767,9.202959545,6.929000239,,,,
7.187996,9.202959545,6.999509912,,,,
7.278202233,9.202959545,7.070019586,,,,
7.368408467,9.202959545,7.14052926,,,,
7.4586147,9.202959545,7.211038934,,,,
7.548820933,9.202959545,7.281548607,,,,
7.639027167,9.202959545,7.352058281,,,,
7.7292334,9.202959545,7.422567955,,,,
7.819439633,9.202959545,7.493077628,,,,
7.909645867,9.202959545,7.563587302,,,,
7.9998521,9.202959545,7.634096976,,,,
8.090058333,9.202959545,7.70460665,,,,
8.180264567,9.202959545,7.775116323,,,,
8.2704708,9.202959545,7.845625997,,,,
8.360677033,9.202959545,7.916135671,,,,
8.450883267,9.202959545,7.986645344,,,,
8.5410895,9.202959545,8.057155018,,,,
8.631295733,9.202959545,8.127664692,,,,
8.721501967,9.202959545,8.198174366,,,,
8.8117082,9.202959545,8.268684039,,,,
8.901914433,9.202959545,8.339193713,,,,
8.992120667,9.202959545,8.409703387,,,,
9.0823269,9.202959545,8.48021306,,,,
9.172533133,9.202959545,8.550722734,,,,
9.262739367,9.202959545,8.621232408,,,,
9.3529456,9.202959545,8.691742082,,,,
9.443151833,9.202959545,8.762251755,,,,
9.533358067,9.202959545,8.832761429,,,,
9.6235643,9.202959545,8.903271103,,,,
0.6931472,9.25074496,1.889481008,,,,
0.783353433,9.25074496,1.96119163,,,,
0.873559667,9.25074496,2.032902252,,,,
0.9637659,9.25074496,2.104612874,,,,
1.053972133,9.25074496,2.176323496,,,,
1.144178367,9.25074496,2.248034118,,,,
1.2343846,9.25074496,2.31974474,,,,
1.324590833,9.25074496,2.391455362,,,,
1.414797067,9.25074496,2.463165984,,,,
1.5050033,9.25074496,2.534876606,,,,
1.595209533,9.25074496,2.606587228,,,,
1.685415767,9.25074496,2.67829785,,,,
1.775622,9.25074496,2.750008472,,,,
1.865828233,9.25074496,2.821719094,,,,
1.956034467,9.25074496,2.893429716,,,,
2.0462407,9.25074496,2.965140338,,,,
2.136446933,9.25074496,3.03685096,,,,
2.226653167,9.25074496,3.108561582,,,,
2.3168594,9.25074496,3.180272204,,,,
2.407065633,9.25074496,3.251982826,,,,
2.497271867,9.25074496,3.323693448,,,,
2.5874781,9.25074496,3.39540407,,,,
2.677684333,9.25074496,3.467114692,,,,
2.767890567,9.25074496,3.538825314,,,,
2.8580968,9.25074496,3.610535936,,,,
2.948303033,9.25074496,3.682246558,,,,
3.038509267,9.25074496,3.75395718,,,,
3.1287155,9.25074496,3.825667802,,,,
3.218921733,9.25074496,3.897378424,,,,
3.309127967,9.25074496,3.969089046,,,,
3.3993342,9.25074496,4.040799668,,,,
3.489540433,9.25074496,4.11251029,,,,
3.579746667,9.25074496,4.184220912,,,,
3.6699529,9.25074496,4.255931534,,,,
3.760159133,9.25074496,4.327642156,,,,
3.850365367,9.25074496,4.399352778,,,,
3.9405716,9.25074496,4.4710634,,,,
4.030777833,9.25074496,4.542774022,,,,
4.120984067,9.25074496,4.614484643,,,,
4.2111903,9.25074496,4.686195265,,,,
4.301396533,9.25074496,4.757905887,,,,
4.391602767,9.25074496,4.829616509,,,,
4.481809,9.25074496,4.901327131,,,,
4.572015233,9.25074496,4.973037753,,,,
4.662221467,9.25074496,5.044748375,,,,
4.7524277,9.25074496,5.116458997,,,,
4.842633933,9.25074496,5.188169619,,,,
4.932840167,9.25074496,5.259880241,,,,
5.0230464,9.25074496,5.331590863,,,,
5.113252633,9.25074496,5.403301485,,,,
5.203458867,9.25074496,5.475012107,,,,
5.2936651,9.25074496,5.546722729,,,,
5.383871333,9.25074496,5.618433351,,,,
5.474077567,9.25074496,5.690143973,,,,
5.5642838,9.25074496,5.761854595,,,,
5.654490033,9.25074496,5.833565217,,,,
5.744696267,9.25074496,5.905275839,,,,
5.8349025,9.25074496,5.976986461,,,,
5.925108733,9.25074496,6.048697083,,,,
6.015314967,9.25074496,6.120407705,,,,
6.1055212,9.25074496,6.192118327,,,,
6.195727433,9.25074496,6.263828949,,,,
6.285933667,9.25074496,6.335539571,,,,
6.3761399,9.25074496,6.407250193,,,,
6.466346133,9.25074496,6.478960815,,,,
6.556552367,9.25074496,6.550671437,,,,
6.6467586,9.25074496,6.622382059,,,,
6.736964833,9.25074496,6.694092681,,,,
6.827171067,9.25074496,6.765803303,,,,
6.9173773,9.25074496,6.837513925,,,,
7.007583533,9.25074496,6.909224547,,,,
7.097789767,9.25074496,6.980935169,,,,
7.187996,9.25074496,7.052645791,,,,
7.278202233,9.25074496,7.124356413,,,,
7.368408467,9.25074496,7.196067035,,,,
7.4586147,9.25074496,7.267777657,,,,
7.548820933,9.25074496,7.339488279,,,,
7.639027167,9.25074496,7.411198901,,,,
7.7292334,9.25074496,7.482909523,,,,
7.819439633,9.25074496,7.554620145,,,,
7.909645867,9.25074496,7.626330767,,,,
7.9998521,9.25074496,7.698041389,,,,
8.090058333,9.25074496,7.769752011,,,,
8.180264567,9.25074496,7.841462633,,,,
8.2704708,9.25074496,7.913173255,,,,
8.360677033,9.25074496,7.984883877,,,,
8.450883267,9.25074496,8.056594499,,,,
8.5410895,9.25074496,8.128305121,,,,
8.631295733,9.25074496,8.200015743,,,,
8.721501967,9.25074496,8.271726365,,,,
8.8117082,9.25074496,8.343436987,,,,
8.901914433,9.25074496,8.415147609,,,,
8.992120667,9.25074496,8.486858231,,,,
9.0823269,9.25074496,8.558568853,,,,
9.172533133,9.25074496,8.630279475,,,,
9.262739367,9.25074496,8.701990097,,,,
9.3529456,9.25074496,8.773700719,,,,
9.443151833,9.25074496,8.845411341,,,,
9.533358067,9.25074496,8.917121963,,,,
9.6235643,9.25074496,8.988832585,,,,
0.6931472,9.298530374,1.85614861,,,,
0.783353433,9.298530374,1.92906018,,,,
0.873559667,9.298530374,2.001971751,,,,
0.9637659,9.298530374,2.074883321,,,,
1.053972133,9.298530374,2.147794891,,,,
1.144178367,9.298530374,2.220706462,,,,
1.2343846,9.298530374,2.293618032,,,,
1.324590833,9.298530374,2.366529602,,,,
1.414797067,9.298530374,2.439441172,,,,
1.5050033,9.298530374,2.512352743,,,,
1.595209533,9.298530374,2.585264313,,,,
1.685415767,9.298530374,2.658175883,,,,
1.775622,9.298530374,2.731087454,,,,
1.865828233,9.298530374,2.803999024,,,,
1.956034467,9.298530374,2.876910594,,,,
2.0462407,9.298530374,2.949822164,,,,
2.136446933,9.298530374,3.022733735,,,,
2.226653167,9.298530374,3.095645305,,,,
2.3168594,9.298530374,3.168556875,,,,
2.407065633,9.298530374,3.241468445,,,,
2.497271867,9.298530374,3.314380016,,,,
2.5874781,9.298530374,3.387291586,,,,
2.677684333,9.298530374,3.460203156,,,,
2.767890567,9.298530374,3.533114727,,,,
2.8580968,9.298530374,3.606026297,,,,
2.948303033,9.298530374,3.678937867,,,,
3.038509267,9.298530374,3.751849437,,,,
3.1287155,9.298530374,3.824761008,,,,
3.218921733,9.298530374,3.897672578,,,,
3.309127967,9.298530374,3.970584148,,,,
3.3993342,9.298530374,4.043495719,,,,
3.489540433,9.298530374,4.116407289,,,,
3.579746667,9.298530374,4.189318859,,,,
3.6699529,9.298530374,4.262230429,,,,
3.760159133,9.298530374,4.335142,,,,
3.850365367,9.298530374,4.40805357,,,,
3.9405716,9.298530374,4.48096514,,,,
4.030777833,9.298530374,4.553876711,,,,
4.120984067,9.298530374,4.626788281,,,,
4.2111903,9.298530374,4.699699851,,,,
4.301396533,9.298530374,4.772611421,,,,
4.391602767,9.298530374,4.845522992,,,,
4.481809,9.298530374,4.918434562,,,,
4.572015233,9.298530374,4.991346132,,,,
4.662221467,9.298530374,5.064257703,,,,
4.7524277,9.298530374,5.137169273,,,,
4.842633933,9.298530374,5.210080843,,,,
4.932840167,9.298530374,5.282992413,,,,
5.0230464,9.298530374,5.355903984,,,,
5.113252633,9.298530374,5.428815554,,,,
5.203458867,9.298530374,5.501727124,,,,
5.2936651,9.298530374,5.574638695,,,,
5.383871333,9.298530374,5.647550265,,,,
5.474077567,9.298530374,5.720461835,,,,
5.5642838,9.298530374,5.793373405,,,,
5.654490033,9.298530374,5.866284976,,,,
5.744696267,9.298530374,5.939196546,,,,
5.8349025,9.298530374,6.012108116,,,,
5.925108733,9.298530374,6.085019686,,,,
6.015314967,9.298530374,6.157931257,,,,
6.1055212,9.298530374,6.230842827,,,,
6.195727433,9.298530374,6.303754397,,,,
6.285933667,9.298530374,6.376665968,,,,
6.3761399,9.298530374,6.449577538,,,,
6.466346133,9.298530374,6.522489108,,,,
6.556552367,9.298530374,6.595400678,,,,
6.6467586,9.298530374,6.668312249,,,,
6.736964833,9.298530374,6.741223819,,,,
6.827171067,9.298530374,6.814135389,,,,
6.9173773,9.298530374,6.88704696,,,,
7.007583533,9.298530374,6.95995853,,,,
7.097789767,9.298530374,7.0328701,,,,
7.187996,9.298530374,7.10578167,,,,
7.278202233,9.298530374,7.178693241,,,,
7.368408467,9.298530374,7.251604811,,,,
7.4586147,9.298530374,7.324516381,,,,
7.548820933,9.298530374,7.397427952,,,,
7.639027167,9.298530374,7.470339522,,,,
7.7292334,9.298530374,7.543251092,,,,
7.819439633,9.298530374,7.616162662,,,,
7.909645867,9.298530374,7.689074233,,,,
7.9998521,9.298530374,7.761985803,,,,
8.090058333,9.298530374,7.834897373,,,,
8.180264567,9.298530374,7.907808944,,,,
8.2704708,9.298530374,7.980720514,,,,
8.360677033,9.298530374,8.053632084,,,,
8.450883267,9.298530374,8.126543654,,,,
8.5410895,9.298530374,8.199455225,,,,
8.631295733,9.298530374,8.272366795,,,,
8.721501967,9.298530374,8.345278365,,,,
8.8117082,9.298530374,8.418189935,,,,
8.901914433,9.298530374,8.491101506,,,,
8.992120667,9.298530374,8.564013076,,,,
9.0823269,9.298530374,8.636924646,,,,
9.172533133,9.298530374,8.709836217,,,,
9.262739367,9.298530374,8.782747787,,,,
9.3529456,9.298530374,8.855659357,,,,
9.443151833,9.298530374,8.928570927,,,,
9.533358067,9.298530374,9.001482498,,,,
9.6235643,9.298530374,9.074394068,,,,
0.6931472,9.346315788,1.822816213,,,,
0.783353433,9.346315788,1.896928731,,,,
0.873559667,9.346315788,1.97104125,,,,
0.9637659,9.346315788,2.045153768,,,,
1.053972133,9.346315788,2.119266287,,,,
1.144178367,9.346315788,2.193378806,,,,
1.2343846,9.346315788,2.267491324,,,,
1.324590833,9.346315788,2.341603843,,,,
1.414797067,9.346315788,2.415716361,,,,
1.5050033,9.346315788,2.48982888,,,,
1.595209533,9.346315788,2.563941398,,,,
1.685415767,9.346315788,2.638053917,,,,
1.775622,9.346315788,2.712166435,,,,
1.865828233,9.346315788,2.786278954,,,,
1.956034467,9.346315788,2.860391473,,,,
2.0462407,9.346315788,2.934503991,,,,
2.136446933,9.346315788,3.00861651,,,,
2.226653167,9.346315788,3.082729028,,,,
2.3168594,9.346315788,3.156841547,,,,
2.407065633,9.346315788,3.230954065,,,,
2.497271867,9.346315788,3.305066584,,,,
2.5874781,9.346315788,3.379179103,,,,
2.677684333,9.346315788,3.453291621,,,,
2.767890567,9.346315788,3.52740414,,,,
2.8580968,9.346315788,3.601516658,,,,
2.948303033,9.346315788,3.675629177,,,,
3.038509267,9.346315788,3.749741695,,,,
3.1287155,9.346315788,3.823854214,,,,
3.218921733,9.346315788,3.897966733,,,,
3.309127967,9.346315788,3.972079251,,,,
3.3993342,9.346315788,4.04619177,,,,
3.489540433,9.346315788,4.120304288,,,,
3.579746667,9.346315788,4.194416807,,,,
3.6699529,9.346315788,4.268529325,,,,
3.760159133,9.346315788,4.342641844,,,,
3.850365367,9.346315788,4.416754362,,,,
3.9405716,9.346315788,4.490866881,,,,
4.030777833,9.346315788,4.5649794,,,,
4.120984067,9.346315788,4.639091918,,,,
4.2111903,9.346315788,4.713204437,,,,
4.301396533,9.346315788,4.787316955,,,,
4.391602767,9.346315788,4.861429474,,,,
4.481809,9.346315788,4.935541992,,,,
4.572015233,9.346315788,5.009654511,,,,
4.662221467,9.346315788,5.08376703,,,,
4.7524277,9.346315788,5.157879548,,,,
4.842633933,9.346315788,5.231992067,,,,
4.932840167,9.346315788,5.306104585,,,,
5.0230464,9.346315788,5.380217104,,,,
5.113252633,9.346315788,5.454329622,,,,
5.203458867,9.346315788,5.528442141,,,,
5.2936651,9.346315788,5.60255466,,,,
5.383871333,9.346315788,5.676667178,,,,
5.474077567,9.346315788,5.750779697,,,,
5.5642838,9.346315788,5.824892215,,,,
5.654490033,9.346315788,5.899004734,,,,
5.744696267,9.346315788,5.973117252,,,,
5.8349025,9.346315788,6.047229771,,,,
5.925108733,9.346315788,6.12134229,,,,
6.015314967,9.346315788,6.195454808,,,,
6.1055212,9.346315788,6.269567327,,,,
6.195727433,9.346315788,6.343679845,,,,
6.285933667,9.346315788,6.417792364,,,,
6.3761399,9.346315788,6.491904882,,,,
6.466346133,9.346315788,6.566017401,,,,
6.556552367,9.346315788,6.640129919,,,,
6.6467586,9.346315788,6.714242438,,,,
6.736964833,9.346315788,6.788354957,,,,
6.827171067,9.346315788,6.862467475,,,,
6.9173773,9.346315788,6.936579994,,,,
7.007583533,9.346315788,7.010692512,,,,
7.097789767,9.346315788,7.084805031,,,,
7.187996,9.346315788,7.158917549,,,,
7.278202233,9.346315788,7.233030068,,,,
7.368408467,9.346315788,7.307142587,,,,
7.4586147,9.346315788,7.381255105,,,,
7.548820933,9.346315788,7.455367624,,,,
7.639027167,9.346315788,7.529480142,,,,
7.7292334,9.346315788,7.603592661,,,,
7.819439633,9.346315788,7.677705179,,,,
7.909645867,9.346315788,7.751817698,,,,
7.9998521,9.346315788,7.825930217,,,,
8.090058333,9.346315788,7.900042735,,,,
8.180264567,9.346315788,7.974155254,,,,
8.2704708,9.346315788,8.048267772,,,,
8.360677033,9.346315788,8.122380291,,,,
8.450883267,9.346315788,8.196492809,,,,
8.5410895,9.346315788,8.270605328,,,,
8.631295733,9.346315788,8.344717846,,,,
8.721501967,9.346315788,8.418830365,,,,
8.8117082,9.346315788,8.492942884,,,,
8.901914433,9.346315788,8.567055402,,,,
8.992120667,9.346315788,8.641167921,,,,
9.0823269,9.346315788,8.715280439,,,,
9.172533133,9.346315788,8.789392958,,,,
9.262739367,9.346315788,8.863505476,,,,
9.3529456,9.346315788,8.937617995,,,,
9.443151833,9.346315788,9.011730514,,,,
9.533358067,9.346315788,9.085843032,,,,
9.6235643,9.346315788,9.159955551,,,,
0.6931472,9.394101202,1.789483815,,,,
0.783353433,9.394101202,1.864797282,,,,
0.873559667,9.394101202,1.940110749,,,,
0.9637659,9.394101202,2.015424216,,,,
1.053972133,9.394101202,2.090737683,,,,
1.144178367,9.394101202,2.166051149,,,,
1.2343846,9.394101202,2.241364616,,,,
1.324590833,9.394101202,2.316678083,,,,
1.414797067,9.394101202,2.39199155,,,,
1.5050033,9.394101202,2.467305017,,,,
1.595209533,9.394101202,2.542618484,,,,
1.685415767,9.394101202,2.617931951,,,,
1.775622,9.394101202,2.693245417,,,,
1.865828233,9.394101202,2.768558884,,,,
1.956034467,9.394101202,2.843872351,,,,
2.0462407,9.394101202,2.919185818,,,,
2.136446933,9.394101202,2.994499285,,,,
2.226653167,9.394101202,3.069812752,,,,
2.3168594,9.394101202,3.145126219,,,,
2.407065633,9.394101202,3.220439685,,,,
2.497271867,9.394101202,3.295753152,,,,
2.5874781,9.394101202,3.371066619,,,,
2.677684333,9.394101202,3.446380086,,,,
2.767890567,9.394101202,3.521693553,,,,
2.8580968,9.394101202,3.59700702,,,,
2.948303033,9.394101202,3.672320486,,,,
3.038509267,9.394101202,3.747633953,,,,
3.1287155,9.394101202,3.82294742,,,,
3.218921733,9.394101202,3.898260887,,,,
3.309127967,9.394101202,3.973574354,,,,
3.3993342,9.394101202,4.048887821,,,,
3.489540433,9.394101202,4.124201288,,,,
3.579746667,9.394101202,4.199514754,,,,
3.6699529,9.394101202,4.274828221,,,,
3.760159133,9.394101202,4.350141688,,,,
3.850365367,9.394101202,4.425455155,,,,
3.9405716,9.394101202,4.500768622,,,,
4.030777833,9.394101202,4.576082089,,,,
4.120984067,9.394101202,4.651395556,,,,
4.2111903,9.394101202,4.726709022,,,,
4.301396533,9.394101202,4.802022489,,,,
4.391602767,9.394101202,4.877335956,,,,
4.481809,9.394101202,4.952649423,,,,
4.572015233,9.394101202,5.02796289,,,,
4.662221467,9.394101202,5.103276357,,,,
4.7524277,9.394101202,5.178589823,,,,
4.842633933,9.394101202,5.25390329,,,,
4.932840167,9.394101202,5.329216757,,,,
5.0230464,9.394101202,5.404530224,,,,
5.113252633,9.394101202,5.479843691,,,,
5.203458867,9.394101202,5.555157158,,,,
5.2936651,9.394101202,5.630470625,,,,
5.383871333,9.394101202,5.705784091,,,,
5.474077567,9.394101202,5.781097558,,,,
5.5642838,9.394101202,5.856411025,,,,
5.654490033,9.394101202,5.931724492,,,,
5.744696267,9.394101202,6.007037959,,,,
5.8349025,9.394101202,6.082351426,,,,
5.925108733,9.394101202,6.157664893,,,,
6.015314967,9.394101202,6.232978359,,,,
6.1055212,9.394101202,6.308291826,,,,
6.195727433,9.394101202,6.383605293,,,,
6.285933667,9.394101202,6.45891876,,,,
6.3761399,9.394101202,6.534232227,,,,
6.466346133,9.394101202,6.609545694,,,,
6.556552367,9.394101202,6.68485916,,,,
6.6467586,9.394101202,6.760172627,,,,
6.736964833,9.394101202,6.835486094,,,,
6.827171067,9.394101202,6.910799561,,,,
6.9173773,9.394101202,6.986113028,,,,
7.007583533,9.394101202,7.061426495,,,,
7.097789767,9.394101202,7.136739962,,,,
7.187996,9.394101202,7.212053428,,,,
7.278202233,9.394101202,7.287366895,,,,
7.368408467,9.394101202,7.362680362,,,,
7.4586147,9.394101202,7.437993829,,,,
7.548820933,9.394101202,7.513307296,,,,
7.639027167,9.394101202,7.588620763,,,,
7.7292334,9.394101202,7.66393423,,,,
7.819439633,9.394101202,7.739247696,,,,
7.909645867,9.394101202,7.814561163,,,,
7.9998521,9.394101202,7.88987463,,,,
8.090058333,9.394101202,7.965188097,,,,
8.180264567,9.394101202,8.040501564,,,,
8.2704708,9.394101202,8.115815031,,,,
8.360677033,9.394101202,8.191128497,,,,
8.450883267,9.394101202,8.266441964,,,,
8.5410895,9.394101202,8.341755431,,,,
8.631295733,9.394101202,8.417068898,,,,
8.721501967,9.394101202,8.492382365,,,,
8.8117082,9.394101202,8.567695832,,,,
8.901914433,9.394101202,8.643009299,,,,
8.992120667,9.394101202,8.718322765,,,,
9.0823269,9.394101202,8.793636232,,,,
9.172533133,9.394101202,8.868949699,,,,
9.262739367,9.394101202,8.944263166,,,,
9.3529456,9.394101202,9.019576633,,,,
9.443151833,9.394101202,9.0948901,,,,
9.533358067,9.394101202,9.170203567,,,,
9.6235643,9.394101202,9.245517033,,,,
0.6931472,9.441886616,1.756151418,,,,
0.783353433,9.441886616,1.832665833,,,,
0.873559667,9.441886616,1.909180248,,,,
0.9637659,9.441886616,1.985694663,,,,
1.053972133,9.441886616,2.062209078,,,,
1.144178367,9.441886616,2.138723493,,,,
1.2343846,9.441886616,2.215237909,,,,
1.324590833,9.441886616,2.291752324,,,,
1.414797067,9.441886616,2.368266739,,,,
1.5050033,9.441886616,2.444781154,,,,
1.595209533,9.441886616,2.521295569,,,,
1.685415767,9.441886616,2.597809984,,,,
1.775622,9.441886616,2.674324399,,,,
1.865828233,9.441886616,2.750838815,,,,
1.956034467,9.441886616,2.82735323,,,,
2.0462407,9.441886616,2.903867645,,,,
2.136446933,9.441886616,2.98038206,,,,
2.226653167,9.441886616,3.056896475,,,,
2.3168594,9.441886616,3.13341089,,,,
2.407065633,9.441886616,3.209925305,,,,
2.497271867,9.441886616,3.28643972,,,,
2.5874781,9.441886616,3.362954136,,,,
2.677684333,9.441886616,3.439468551,,,,
2.767890567,9.441886616,3.515982966,,,,
2.8580968,9.441886616,3.592497381,,,,
2.948303033,9.441886616,3.669011796,,,,
3.038509267,9.441886616,3.745526211,,,,
3.1287155,9.441886616,3.822040626,,,,
3.218921733,9.441886616,3.898555042,,,,
3.309127967,9.441886616,3.975069457,,,,
3.3993342,9.441886616,4.051583872,,,,
3.489540433,9.441886616,4.128098287,,,,
3.579746667,9.441886616,4.204612702,,,,
3.6699529,9.441886616,4.281127117,,,,
3.760159133,9.441886616,4.357641532,,,,
3.850365367,9.441886616,4.434155947,,,,
3.9405716,9.441886616,4.510670363,,,,
4.030777833,9.441886616,4.587184778,,,,
4.120984067,9.441886616,4.663699193,,,,
4.2111903,9.441886616,4.740213608,,,,
4.301396533,9.441886616,4.816728023,,,,
4.391602767,9.441886616,4.893242438,,,,
4.481809,9.441886616,4.969756853,,,,
4.572015233,9.441886616,5.046271269,,,,
4.662221467,9.441886616,5.122785684,,,,
4.7524277,9.441886616,5.199300099,,,,
4.842633933,9.441886616,5.275814514,,,,
