est.Spatial,est.E_PC1,est.n1,Spatial,E_PC1,SD
5.619752,2.33601502,8.345078112,,,
5.714654333,2.33601502,8.409022035,,,
5.809556667,2.33601502,8.472965957,,,
5.904459,2.33601502,8.53690988,,,
5.999361333,2.33601502,8.600853803,,,
6.094263667,2.33601502,8.664797726,,,
6.189166,2.33601502,8.728741648,,,
6.284068333,2.33601502,8.792685571,,,
6.378970667,2.33601502,8.856629494,,,
6.473873,2.33601502,8.920573416,,,
6.568775333,2.33601502,8.984517339,,,
6.663677667,2.33601502,9.048461262,,,
6.75858,2.33601502,9.112405185,,,
6.853482333,2.33601502,9.176349107,,,
6.948384667,2.33601502,9.24029303,,,
7.043287,2.33601502,9.304236953,,,
-2.352044,2.418746162,2.947390818,,,
-2.257141667,2.418746162,3.011601116,,,
-2.162239333,2.418746162,3.075811413,,,
-2.067337,2.418746162,3.14002171,,,
-1.972434667,2.418746162,3.204232008,,,
-1.877532333,2.418746162,3.268442305,,,
-1.78263,2.418746162,3.332652603,,,
-1.687727667,2.418746162,3.3968629,,,
-1.592825333,2.418746162,3.461073198,,,
-1.497923,2.418746162,3.525283495,,,
-1.403020667,2.418746162,3.589493792,,,
-1.308118333,2.418746162,3.65370409,,,
-1.213216,2.418746162,3.717914387,,,
-1.118313667,2.418746162,3.782124685,,,
-1.023411333,2.418746162,3.846334982,,,
-0.928509,2.418746162,3.910545279,,,
-0.833606667,2.418746162,3.974755577,,,
-0.738704333,2.418746162,4.038965874,,,
-0.643802,2.418746162,4.103176172,,,
-0.548899667,2.418746162,4.167386469,,,
-0.453997333,2.418746162,4.231596766,,,
-0.359095,2.418746162,4.295807064,,,
-0.264192667,2.418746162,4.360017361,,,
-0.169290333,2.418746162,4.424227659,,,
-0.074388,2.418746162,4.488437956,,,
0.020514333,2.418746162,4.552648253,,,
0.115416667,2.418746162,4.616858551,,,
0.210319,2.418746162,4.681068848,,,
0.305221333,2.418746162,4.745279146,,,
0.400123667,2.418746162,4.809489443,,,
0.495026,2.418746162,4.87369974,,,
0.589928333,2.418746162,4.937910038,,,
0.684830667,2.418746162,5.002120335,,,
0.779733,2.418746162,5.066330633,,,
0.874635333,2.418746162,5.13054093,,,
0.969537667,2.418746162,5.194751227,,,
1.06444,2.418746162,5.258961525,,,
1.159342333,2.418746162,5.323171822,,,
1.254244667,2.418746162,5.38738212,,,
1.349147,2.418746162,5.451592417,,,
1.444049333,2.418746162,5.515802714,,,
1.538951667,2.418746162,5.580013012,,,
1.633854,2.418746162,5.644223309,,,
1.728756333,2.418746162,5.708433607,,,
1.823658667,2.418746162,5.772643904,,,
1.918561,2.418746162,5.836854201,,,
2.013463333,2.418746162,5.901064499,,,
2.108365667,2.418746162,5.965274796,,,
2.203268,2.418746162,6.029485094,,,
2.298170333,2.418746162,6.093695391,,,
2.393072667,2.418746162,6.157905689,,,
2.487975,2.418746162,6.222115986,,,
2.582877333,2.418746162,6.286326283,,,
2.677779667,2.418746162,6.350536581,,,
2.772682,2.418746162,6.414746878,,,
2.867584333,2.418746162,6.478957176,,,
2.962486667,2.418746162,6.543167473,,,
3.057389,2.418746162,6.60737777,,,
3.152291333,2.418746162,6.671588068,,,
3.247193667,2.418746162,6.735798365,,,
3.342096,2.418746162,6.800008663,,,
3.436998333,2.418746162,6.86421896,,,
3.531900667,2.418746162,6.928429257,,,
3.626803,2.418746162,6.992639555,,,
3.721705333,2.418746162,7.056849852,,,
3.816607667,2.418746162,7.12106015,,,
3.91151,2.418746162,7.185270447,,,
4.006412333,2.418746162,7.249480744,,,
4.101314667,2.418746162,7.313691042,,,
4.196217,2.418746162,7.377901339,,,
4.291119333,2.418746162,7.442111637,,,
4.386021667,2.418746162,7.506321934,,,
4.480924,2.418746162,7.570532231,,,
4.575826333,2.418746162,7.634742529,,,
4.670728667,2.418746162,7.698952826,,,
4.765631,2.418746162,7.763163124,,,
4.860533333,2.418746162,7.827373421,,,
4.955435667,2.418746162,7.891583718,,,
5.050338,2.418746162,7.955794016,,,
5.145240333,2.418746162,8.020004313,,,
5.240142667,2.418746162,8.084214611,,,
5.335045,2.418746162,8.148424908,,,
5.429947333,2.418746162,8.212635205,,,
5.524849667,2.418746162,8.276845503,,,
5.619752,2.418746162,8.3410558,,,
5.714654333,2.418746162,8.405266098,,,
5.809556667,2.418746162,8.469476395,,,
5.904459,2.418746162,8.533686693,,,
5.999361333,2.418746162,8.59789699,,,
6.094263667,2.418746162,8.662107287,,,
6.189166,2.418746162,8.726317585,,,
6.284068333,2.418746162,8.790527882,,,
6.378970667,2.418746162,8.85473818,,,
6.473873,2.418746162,8.918948477,,,
6.568775333,2.418746162,8.983158774,,,
6.663677667,2.418746162,9.047369072,,,
6.75858,2.418746162,9.111579369,,,
6.853482333,2.418746162,9.175789667,,,
6.948384667,2.418746162,9.239999964,,,
7.043287,2.418746162,9.304210261,,,
-2.352044,2.501477303,2.920993033,,,
-2.257141667,2.501477303,2.985469705,,,
-2.162239333,2.501477303,3.049946377,,,
-2.067337,2.501477303,3.114423049,,,
-1.972434667,2.501477303,3.178899721,,,
-1.877532333,2.501477303,3.243376393,,,
-1.78263,2.501477303,3.307853065,,,
-1.687727667,2.501477303,3.372329737,,,
-1.592825333,2.501477303,3.436806409,,,
-1.497923,2.501477303,3.501283081,,,
-1.403020667,2.501477303,3.565759754,,,
-1.308118333,2.501477303,3.630236426,,,
-1.213216,2.501477303,3.694713098,,,
-1.118313667,2.501477303,3.75918977,,,
-1.023411333,2.501477303,3.823666442,,,
-0.928509,2.501477303,3.888143114,,,
-0.833606667,2.501477303,3.952619786,,,
-0.738704333,2.501477303,4.017096458,,,
-0.643802,2.501477303,4.08157313,,,
-0.548899667,2.501477303,4.146049802,,,
-0.453997333,2.501477303,4.210526475,,,
-0.359095,2.501477303,4.275003147,,,
-0.264192667,2.501477303,4.339479819,,,
-0.169290333,2.501477303,4.403956491,,,
-0.074388,2.501477303,4.468433163,,,
0.020514333,2.501477303,4.532909835,,,
0.115416667,2.501477303,4.597386507,,,
0.210319,2.501477303,4.661863179,,,
0.305221333,2.501477303,4.726339851,,,
0.400123667,2.501477303,4.790816523,,,
0.495026,2.501477303,4.855293195,,,
0.589928333,2.501477303,4.919769868,,,
0.684830667,2.501477303,4.98424654,,,
0.779733,2.501477303,5.048723212,,,
0.874635333,2.501477303,5.113199884,,,
0.969537667,2.501477303,5.177676556,,,
1.06444,2.501477303,5.242153228,,,
1.159342333,2.501477303,5.3066299,,,
1.254244667,2.501477303,5.371106572,,,
1.349147,2.501477303,5.435583244,,,
1.444049333,2.501477303,5.500059916,,,
1.538951667,2.501477303,5.564536588,,,
1.633854,2.501477303,5.629013261,,,
1.728756333,2.501477303,5.693489933,,,
1.823658667,2.501477303,5.757966605,,,
1.918561,2.501477303,5.822443277,,,
2.013463333,2.501477303,5.886919949,,,
2.108365667,2.501477303,5.951396621,,,
2.203268,2.501477303,6.015873293,,,
2.298170333,2.501477303,6.080349965,,,
2.393072667,2.501477303,6.144826637,,,
2.487975,2.501477303,6.209303309,,,
2.582877333,2.501477303,6.273779982,,,
2.677779667,2.501477303,6.338256654,,,
2.772682,2.501477303,6.402733326,,,
2.867584333,2.501477303,6.467209998,,,
2.962486667,2.501477303,6.53168667,,,
3.057389,2.501477303,6.596163342,,,
3.152291333,2.501477303,6.660640014,,,
3.247193667,2.501477303,6.725116686,,,
3.342096,2.501477303,6.789593358,,,
3.436998333,2.501477303,6.85407003,,,
3.531900667,2.501477303,6.918546702,,,
3.626803,2.501477303,6.983023375,,,
3.721705333,2.501477303,7.047500047,,,
3.816607667,2.501477303,7.111976719,,,
3.91151,2.501477303,7.176453391,,,
4.006412333,2.501477303,7.240930063,,,
4.101314667,2.501477303,7.305406735,,,
4.196217,2.501477303,7.369883407,,,
4.291119333,2.501477303,7.434360079,,,
4.386021667,2.501477303,7.498836751,,,
4.480924,2.501477303,7.563313423,,,
4.575826333,2.501477303,7.627790096,,,
4.670728667,2.501477303,7.692266768,,,
4.765631,2.501477303,7.75674344,,,
4.860533333,2.501477303,7.821220112,,,
4.955435667,2.501477303,7.885696784,,,
5.050338,2.501477303,7.950173456,,,
5.145240333,2.501477303,8.014650128,,,
5.240142667,2.501477303,8.0791268,,,
5.335045,2.501477303,8.143603472,,,
5.429947333,2.501477303,8.208080144,,,
5.524849667,2.501477303,8.272556816,,,
5.619752,2.501477303,8.337033489,,,
5.714654333,2.501477303,8.401510161,,,
5.809556667,2.501477303,8.465986833,,,
5.904459,2.501477303,8.530463505,,,
5.999361333,2.501477303,8.594940177,,,
6.094263667,2.501477303,8.659416849,,,
6.189166,2.501477303,8.723893521,,,
6.284068333,2.501477303,8.788370193,,,
6.378970667,2.501477303,8.852846865,,,
6.473873,2.501477303,8.917323537,,,
6.568775333,2.501477303,8.98180021,,,
6.663677667,2.501477303,9.046276882,,,
6.75858,2.501477303,9.110753554,,,
6.853482333,2.501477303,9.175230226,,,
6.948384667,2.501477303,9.239706898,,,
7.043287,2.501477303,9.30418357,,,
-2.352044,2.584208444,2.894595247,,,
-2.257141667,2.584208444,2.959338294,,,
-2.162239333,2.584208444,3.024081341,,,
-2.067337,2.584208444,3.088824387,,,
-1.972434667,2.584208444,3.153567434,,,
-1.877532333,2.584208444,3.218310481,,,
-1.78263,2.584208444,3.283053528,,,
-1.687727667,2.584208444,3.347796574,,,
-1.592825333,2.584208444,3.412539621,,,
-1.497923,2.584208444,3.477282668,,,
-1.403020667,2.584208444,3.542025715,,,
-1.308118333,2.584208444,3.606768762,,,
-1.213216,2.584208444,3.671511808,,,
-1.118313667,2.584208444,3.736254855,,,
-1.023411333,2.584208444,3.800997902,,,
-0.928509,2.584208444,3.865740949,,,
-0.833606667,2.584208444,3.930483995,,,
-0.738704333,2.584208444,3.995227042,,,
-0.643802,2.584208444,4.059970089,,,
-0.548899667,2.584208444,4.124713136,,,
-0.453997333,2.584208444,4.189456183,,,
-0.359095,2.584208444,4.254199229,,,
-0.264192667,2.584208444,4.318942276,,,
-0.169290333,2.584208444,4.383685323,,,
-0.074388,2.584208444,4.44842837,,,
0.020514333,2.584208444,4.513171417,,,
0.115416667,2.584208444,4.577914463,,,
0.210319,2.584208444,4.64265751,,,
0.305221333,2.584208444,4.707400557,,,
0.400123667,2.584208444,4.772143604,,,
0.495026,2.584208444,4.83688665,,,
0.589928333,2.584208444,4.901629697,,,
0.684830667,2.584208444,4.966372744,,,
0.779733,2.584208444,5.031115791,,,
0.874635333,2.584208444,5.095858838,,,
0.969537667,2.584208444,5.160601884,,,
1.06444,2.584208444,5.225344931,,,
1.159342333,2.584208444,5.290087978,,,
1.254244667,2.584208444,5.354831025,,,
1.349147,2.584208444,5.419574072,,,
1.444049333,2.584208444,5.484317118,,,
1.538951667,2.584208444,5.549060165,,,
1.633854,2.584208444,5.613803212,,,
1.728756333,2.584208444,5.678546259,,,
1.823658667,2.584208444,5.743289305,,,
1.918561,2.584208444,5.808032352,,,
2.013463333,2.584208444,5.872775399,,,
2.108365667,2.584208444,5.937518446,,,
2.203268,2.584208444,6.002261493,,,
2.298170333,2.584208444,6.067004539,,,
2.393072667,2.584208444,6.131747586,,,
2.487975,2.584208444,6.196490633,,,
2.582877333,2.584208444,6.26123368,,,
2.677779667,2.584208444,6.325976727,,,
2.772682,2.584208444,6.390719773,,,
2.867584333,2.584208444,6.45546282,,,
2.962486667,2.584208444,6.520205867,,,
3.057389,2.584208444,6.584948914,,,
3.152291333,2.584208444,6.64969196,,,
3.247193667,2.584208444,6.714435007,,,
3.342096,2.584208444,6.779178054,,,
3.436998333,2.584208444,6.843921101,,,
3.531900667,2.584208444,6.908664148,,,
3.626803,2.584208444,6.973407194,,,
3.721705333,2.584208444,7.038150241,,,
3.816607667,2.584208444,7.102893288,,,
3.91151,2.584208444,7.167636335,,,
4.006412333,2.584208444,7.232379382,,,
4.101314667,2.584208444,7.297122428,,,
4.196217,2.584208444,7.361865475,,,
4.291119333,2.584208444,7.426608522,,,
4.386021667,2.584208444,7.491351569,,,
4.480924,2.584208444,7.556094615,,,
4.575826333,2.584208444,7.620837662,,,
4.670728667,2.584208444,7.685580709,,,
4.765631,2.584208444,7.750323756,,,
4.860533333,2.584208444,7.815066803,,,
4.955435667,2.584208444,7.879809849,,,
5.050338,2.584208444,7.944552896,,,
5.145240333,2.584208444,8.009295943,,,
5.240142667,2.584208444,8.07403899,,,
5.335045,2.584208444,8.138782036,,,
5.429947333,2.584208444,8.203525083,,,
5.524849667,2.584208444,8.26826813,,,
5.619752,2.584208444,8.333011177,,,
5.714654333,2.584208444,8.397754224,,,
5.809556667,2.584208444,8.46249727,,,
5.904459,2.584208444,8.527240317,,,
5.999361333,2.584208444,8.591983364,,,
6.094263667,2.584208444,8.656726411,,,
6.189166,2.584208444,8.721469458,,,
6.284068333,2.584208444,8.786212504,,,
6.378970667,2.584208444,8.850955551,,,
6.473873,2.584208444,8.915698598,,,
6.568775333,2.584208444,8.980441645,,,
6.663677667,2.584208444,9.045184691,,,
6.75858,2.584208444,9.109927738,,,
6.853482333,2.584208444,9.174670785,,,
6.948384667,2.584208444,9.239413832,,,
7.043287,2.584208444,9.304156879,,,
-2.352044,2.666939586,2.868197461,,,
-2.257141667,2.666939586,2.933206883,,,
-2.162239333,2.666939586,2.998216304,,,
-2.067337,2.666939586,3.063225726,,,
-1.972434667,2.666939586,3.128235147,,,
-1.877532333,2.666939586,3.193244569,,,
-1.78263,2.666939586,3.25825399,,,
-1.687727667,2.666939586,3.323263412,,,
-1.592825333,2.666939586,3.388272833,,,
-1.497923,2.666939586,3.453282255,,,
-1.403020667,2.666939586,3.518291676,,,
-1.308118333,2.666939586,3.583301097,,,
-1.213216,2.666939586,3.648310519,,,
-1.118313667,2.666939586,3.71331994,,,
-1.023411333,2.666939586,3.778329362,,,
-0.928509,2.666939586,3.843338783,,,
-0.833606667,2.666939586,3.908348205,,,
-0.738704333,2.666939586,3.973357626,,,
-0.643802,2.666939586,4.038367048,,,
-0.548899667,2.666939586,4.103376469,,,
-0.453997333,2.666939586,4.168385891,,,
-0.359095,2.666939586,4.233395312,,,
-0.264192667,2.666939586,4.298404734,,,
-0.169290333,2.666939586,4.363414155,,,
-0.074388,2.666939586,4.428423577,,,
0.020514333,2.666939586,4.493432998,,,
0.115416667,2.666939586,4.55844242,,,
0.210319,2.666939586,4.623451841,,,
0.305221333,2.666939586,4.688461263,,,
0.400123667,2.666939586,4.753470684,,,
0.495026,2.666939586,4.818480106,,,
0.589928333,2.666939586,4.883489527,,,
0.684830667,2.666939586,4.948498948,,,
0.779733,2.666939586,5.01350837,,,
0.874635333,2.666939586,5.078517791,,,
0.969537667,2.666939586,5.143527213,,,
1.06444,2.666939586,5.208536634,,,
1.159342333,2.666939586,5.273546056,,,
1.254244667,2.666939586,5.338555477,,,
1.349147,2.666939586,5.403564899,,,
1.444049333,2.666939586,5.46857432,,,
1.538951667,2.666939586,5.533583742,,,
1.633854,2.666939586,5.598593163,,,
1.728756333,2.666939586,5.663602585,,,
1.823658667,2.666939586,5.728612006,,,
1.918561,2.666939586,5.793621428,,,
2.013463333,2.666939586,5.858630849,,,
2.108365667,2.666939586,5.923640271,,,
2.203268,2.666939586,5.988649692,,,
2.298170333,2.666939586,6.053659114,,,
2.393072667,2.666939586,6.118668535,,,
2.487975,2.666939586,6.183677956,,,
2.582877333,2.666939586,6.248687378,,,
2.677779667,2.666939586,6.313696799,,,
2.772682,2.666939586,6.378706221,,,
2.867584333,2.666939586,6.443715642,,,
2.962486667,2.666939586,6.508725064,,,
3.057389,2.666939586,6.573734485,,,
3.152291333,2.666939586,6.638743907,,,
3.247193667,2.666939586,6.703753328,,,
3.342096,2.666939586,6.76876275,,,
3.436998333,2.666939586,6.833772171,,,
3.531900667,2.666939586,6.898781593,,,
3.626803,2.666939586,6.963791014,,,
3.721705333,2.666939586,7.028800436,,,
3.816607667,2.666939586,7.093809857,,,
3.91151,2.666939586,7.158819279,,,
4.006412333,2.666939586,7.2238287,,,
4.101314667,2.666939586,7.288838122,,,
4.196217,2.666939586,7.353847543,,,
4.291119333,2.666939586,7.418856964,,,
4.386021667,2.666939586,7.483866386,,,
4.480924,2.666939586,7.548875807,,,
4.575826333,2.666939586,7.613885229,,,
4.670728667,2.666939586,7.67889465,,,
4.765631,2.666939586,7.743904072,,,
4.860533333,2.666939586,7.808913493,,,
4.955435667,2.666939586,7.873922915,,,
5.050338,2.666939586,7.938932336,,,
5.145240333,2.666939586,8.003941758,,,
5.240142667,2.666939586,8.068951179,,,
5.335045,2.666939586,8.133960601,,,
5.429947333,2.666939586,8.198970022,,,
5.524849667,2.666939586,8.263979444,,,
5.619752,2.666939586,8.328988865,,,
5.714654333,2.666939586,8.393998287,,,
5.809556667,2.666939586,8.459007708,,,
5.904459,2.666939586,8.52401713,,,
5.999361333,2.666939586,8.589026551,,,
6.094263667,2.666939586,8.654035972,,,
6.189166,2.666939586,8.719045394,,,
6.284068333,2.666939586,8.784054815,,,
6.378970667,2.666939586,8.849064237,,,
6.473873,2.666939586,8.914073658,,,
6.568775333,2.666939586,8.97908308,,,
6.663677667,2.666939586,9.044092501,,,
6.75858,2.666939586,9.109101923,,,
6.853482333,2.666939586,9.174111344,,,
6.948384667,2.666939586,9.239120766,,,
7.043287,2.666939586,9.304130187,,,
-2.352044,2.749670727,2.841799676,,,
-2.257141667,2.749670727,2.907075472,,,
-2.162239333,2.749670727,2.972351268,,,
-2.067337,2.749670727,3.037627064,,,
-1.972434667,2.749670727,3.10290286,,,
-1.877532333,2.749670727,3.168178656,,,
-1.78263,2.749670727,3.233454453,,,
-1.687727667,2.749670727,3.298730249,,,
-1.592825333,2.749670727,3.364006045,,,
-1.497923,2.749670727,3.429281841,,,
-1.403020667,2.749670727,3.494557637,,,
-1.308118333,2.749670727,3.559833433,,,
-1.213216,2.749670727,3.62510923,,,
-1.118313667,2.749670727,3.690385026,,,
-1.023411333,2.749670727,3.755660822,,,
-0.928509,2.749670727,3.820936618,,,
-0.833606667,2.749670727,3.886212414,,,
-0.738704333,2.749670727,3.95148821,,,
-0.643802,2.749670727,4.016764007,,,
-0.548899667,2.749670727,4.082039803,,,
-0.453997333,2.749670727,4.147315599,,,
-0.359095,2.749670727,4.212591395,,,
-0.264192667,2.749670727,4.277867191,,,
-0.169290333,2.749670727,4.343142987,,,
-0.074388,2.749670727,4.408418784,,,
0.020514333,2.749670727,4.47369458,,,
0.115416667,2.749670727,4.538970376,,,
0.210319,2.749670727,4.604246172,,,
0.305221333,2.749670727,4.669521968,,,
0.400123667,2.749670727,4.734797764,,,
0.495026,2.749670727,4.800073561,,,
0.589928333,2.749670727,4.865349357,,,
0.684830667,2.749670727,4.930625153,,,
0.779733,2.749670727,4.995900949,,,
0.874635333,2.749670727,5.061176745,,,
0.969537667,2.749670727,5.126452541,,,
1.06444,2.749670727,5.191728338,,,
1.159342333,2.749670727,5.257004134,,,
1.254244667,2.749670727,5.32227993,,,
1.349147,2.749670727,5.387555726,,,
1.444049333,2.749670727,5.452831522,,,
1.538951667,2.749670727,5.518107318,,,
1.633854,2.749670727,5.583383115,,,
1.728756333,2.749670727,5.648658911,,,
1.823658667,2.749670727,5.713934707,,,
1.918561,2.749670727,5.779210503,,,
2.013463333,2.749670727,5.844486299,,,
2.108365667,2.749670727,5.909762095,,,
2.203268,2.749670727,5.975037891,,,
2.298170333,2.749670727,6.040313688,,,
2.393072667,2.749670727,6.105589484,,,
2.487975,2.749670727,6.17086528,,,
2.582877333,2.749670727,6.236141076,,,
2.677779667,2.749670727,6.301416872,,,
2.772682,2.749670727,6.366692668,,,
2.867584333,2.749670727,6.431968465,,,
2.962486667,2.749670727,6.497244261,,,
3.057389,2.749670727,6.562520057,,,
3.152291333,2.749670727,6.627795853,,,
3.247193667,2.749670727,6.693071649,,,
3.342096,2.749670727,6.758347445,,,
3.436998333,2.749670727,6.823623242,,,
3.531900667,2.749670727,6.888899038,,,
3.626803,2.749670727,6.954174834,,,
3.721705333,2.749670727,7.01945063,,,
3.816607667,2.749670727,7.084726426,,,
3.91151,2.749670727,7.150002222,,,
4.006412333,2.749670727,7.215278019,,,
4.101314667,2.749670727,7.280553815,,,
4.196217,2.749670727,7.345829611,,,
4.291119333,2.749670727,7.411105407,,,
4.386021667,2.749670727,7.476381203,,,
4.480924,2.749670727,7.541656999,,,
4.575826333,2.749670727,7.606932796,,,
4.670728667,2.749670727,7.672208592,,,
4.765631,2.749670727,7.737484388,,,
4.860533333,2.749670727,7.802760184,,,
4.955435667,2.749670727,7.86803598,,,
5.050338,2.749670727,7.933311776,,,
5.145240333,2.749670727,7.998587573,,,
5.240142667,2.749670727,8.063863369,,,
5.335045,2.749670727,8.129139165,,,
5.429947333,2.749670727,8.194414961,,,
5.524849667,2.749670727,8.259690757,,,
5.619752,2.749670727,8.324966553,,,
5.714654333,2.749670727,8.39024235,,,
5.809556667,2.749670727,8.455518146,,,
5.904459,2.749670727,8.520793942,,,
5.999361333,2.749670727,8.586069738,,,
6.094263667,2.749670727,8.651345534,,,
6.189166,2.749670727,8.71662133,,,
6.284068333,2.749670727,8.781897127,,,
6.378970667,2.749670727,8.847172923,,,
6.473873,2.749670727,8.912448719,,,
6.568775333,2.749670727,8.977724515,,,
6.663677667,2.749670727,9.043000311,,,
6.75858,2.749670727,9.108276107,,,
6.853482333,2.749670727,9.173551904,,,
6.948384667,2.749670727,9.2388277,,,
7.043287,2.749670727,9.304103496,,,
-2.352044,2.832401869,2.81540189,,,
-2.257141667,2.832401869,2.880944061,,,
-2.162239333,2.832401869,2.946486232,,,
-2.067337,2.832401869,3.012028403,,,
-1.972434667,2.832401869,3.077570573,,,
-1.877532333,2.832401869,3.143112744,,,
-1.78263,2.832401869,3.208654915,,,
-1.687727667,2.832401869,3.274197086,,,
-1.592825333,2.832401869,3.339739257,,,
-1.497923,2.832401869,3.405281428,,,
-1.403020667,2.832401869,3.470823598,,,
-1.308118333,2.832401869,3.536365769,,,
-1.213216,2.832401869,3.60190794,,,
-1.118313667,2.832401869,3.667450111,,,
-1.023411333,2.832401869,3.732992282,,,
-0.928509,2.832401869,3.798534453,,,
-0.833606667,2.832401869,3.864076624,,,
-0.738704333,2.832401869,3.929618794,,,
-0.643802,2.832401869,3.995160965,,,
-0.548899667,2.832401869,4.060703136,,,
-0.453997333,2.832401869,4.126245307,,,
-0.359095,2.832401869,4.191787478,,,
-0.264192667,2.832401869,4.257329649,,,
-0.169290333,2.832401869,4.32287182,,,
-0.074388,2.832401869,4.38841399,,,
0.020514333,2.832401869,4.453956161,,,
0.115416667,2.832401869,4.519498332,,,
0.210319,2.832401869,4.585040503,,,
0.305221333,2.832401869,4.650582674,,,
0.400123667,2.832401869,4.716124845,,,
0.495026,2.832401869,4.781667016,,,
0.589928333,2.832401869,4.847209186,,,
0.684830667,2.832401869,4.912751357,,,
0.779733,2.832401869,4.978293528,,,
0.874635333,2.832401869,5.043835699,,,
0.969537667,2.832401869,5.10937787,,,
1.06444,2.832401869,5.174920041,,,
1.159342333,2.832401869,5.240462212,,,
1.254244667,2.832401869,5.306004382,,,
1.349147,2.832401869,5.371546553,,,
1.444049333,2.832401869,5.437088724,,,
1.538951667,2.832401869,5.502630895,,,
1.633854,2.832401869,5.568173066,,,
1.728756333,2.832401869,5.633715237,,,
1.823658667,2.832401869,5.699257408,,,
1.918561,2.832401869,5.764799578,,,
2.013463333,2.832401869,5.830341749,,,
2.108365667,2.832401869,5.89588392,,,
2.203268,2.832401869,5.961426091,,,
2.298170333,2.832401869,6.026968262,,,
2.393072667,2.832401869,6.092510433,,,
2.487975,2.832401869,6.158052603,,,
2.582877333,2.832401869,6.223594774,,,
2.677779667,2.832401869,6.289136945,,,
2.772682,2.832401869,6.354679116,,,
2.867584333,2.832401869,6.420221287,,,
2.962486667,2.832401869,6.485763458,,,
3.057389,2.832401869,6.551305629,,,
3.152291333,2.832401869,6.616847799,,,
3.247193667,2.832401869,6.68238997,,,
3.342096,2.832401869,6.747932141,,,
3.436998333,2.832401869,6.813474312,,,
3.531900667,2.832401869,6.879016483,,,
3.626803,2.832401869,6.944558654,,,
3.721705333,2.832401869,7.010100825,,,
3.816607667,2.832401869,7.075642995,,,
3.91151,2.832401869,7.141185166,,,
4.006412333,2.832401869,7.206727337,,,
4.101314667,2.832401869,7.272269508,,,
4.196217,2.832401869,7.337811679,,,
4.291119333,2.832401869,7.40335385,,,
4.386021667,2.832401869,7.468896021,,,
4.480924,2.832401869,7.534438191,,,
4.575826333,2.832401869,7.599980362,,,
4.670728667,2.832401869,7.665522533,,,
4.765631,2.832401869,7.731064704,,,
4.860533333,2.832401869,7.796606875,,,
4.955435667,2.832401869,7.862149046,,,
5.050338,2.832401869,7.927691217,,,
5.145240333,2.832401869,7.993233387,,,
5.240142667,2.832401869,8.058775558,,,
5.335045,2.832401869,8.124317729,,,
5.429947333,2.832401869,8.1898599,,,
5.524849667,2.832401869,8.255402071,,,
5.619752,2.832401869,8.320944242,,,
5.714654333,2.832401869,8.386486413,,,
5.809556667,2.832401869,8.452028583,,,
5.904459,2.832401869,8.517570754,,,
5.999361333,2.832401869,8.583112925,,,
6.094263667,2.832401869,8.648655096,,,
6.189166,2.832401869,8.714197267,,,
6.284068333,2.832401869,8.779739438,,,
6.378970667,2.832401869,8.845281609,,,
6.473873,2.832401869,8.910823779,,,
6.568775333,2.832401869,8.97636595,,,
6.663677667,2.832401869,9.041908121,,,
6.75858,2.832401869,9.107450292,,,
6.853482333,2.832401869,9.172992463,,,
6.948384667,2.832401869,9.238534634,,,
7.043287,2.832401869,9.304076804,,,
-2.352044,2.91513301,2.789004104,,,
-2.257141667,2.91513301,2.85481265,,,
-2.162239333,2.91513301,2.920621195,,,
-2.067337,2.91513301,2.986429741,,,
-1.972434667,2.91513301,3.052238286,,,
-1.877532333,2.91513301,3.118046832,,,
-1.78263,2.91513301,3.183855378,,,
-1.687727667,2.91513301,3.249663923,,,
-1.592825333,2.91513301,3.315472469,,,
-1.497923,2.91513301,3.381281014,,,
-1.403020667,2.91513301,3.44708956,,,
-1.308118333,2.91513301,3.512898105,,,
-1.213216,2.91513301,3.578706651,,,
-1.118313667,2.91513301,3.644515196,,,
-1.023411333,2.91513301,3.710323742,,,
-0.928509,2.91513301,3.776132287,,,
-0.833606667,2.91513301,3.841940833,,,
-0.738704333,2.91513301,3.907749379,,,
-0.643802,2.91513301,3.973557924,,,
-0.548899667,2.91513301,4.03936647,,,
-0.453997333,2.91513301,4.105175015,,,
-0.359095,2.91513301,4.170983561,,,
-0.264192667,2.91513301,4.236792106,,,
-0.169290333,2.91513301,4.302600652,,,
-0.074388,2.91513301,4.368409197,,,
0.020514333,2.91513301,4.434217743,,,
0.115416667,2.91513301,4.500026288,,,
0.210319,2.91513301,4.565834834,,,
0.305221333,2.91513301,4.63164338,,,
0.400123667,2.91513301,4.697451925,,,
0.495026,2.91513301,4.763260471,,,
0.589928333,2.91513301,4.829069016,,,
0.684830667,2.91513301,4.894877562,,,
0.779733,2.91513301,4.960686107,,,
0.874635333,2.91513301,5.026494653,,,
0.969537667,2.91513301,5.092303198,,,
1.06444,2.91513301,5.158111744,,,
1.159342333,2.91513301,5.223920289,,,
1.254244667,2.91513301,5.289728835,,,
1.349147,2.91513301,5.35553738,,,
1.444049333,2.91513301,5.421345926,,,
1.538951667,2.91513301,5.487154472,,,
1.633854,2.91513301,5.552963017,,,
1.728756333,2.91513301,5.618771563,,,
1.823658667,2.91513301,5.684580108,,,
1.918561,2.91513301,5.750388654,,,
2.013463333,2.91513301,5.816197199,,,
2.108365667,2.91513301,5.882005745,,,
2.203268,2.91513301,5.94781429,,,
2.298170333,2.91513301,6.013622836,,,
2.393072667,2.91513301,6.079431381,,,
